pos,voltage
-62,70312
-63,70312
-65,70312
-60,70312
-64,70312
-65,70312
-51,70312
-60,70312
-69,70312
-65,70312
-57,70312
-66,70312
-67,70312
-59,70312
-60,70312
-68,70312
-68,70312
-66,70312
-58,70312
-60,70312
-58,70312
-59,70312
-56,70312
-60,70312
-66,70312
-55,70312
-64,70312
-60,70312
-56,70312
-65,70312
-66,70312
-68,70312
-68,70312
-73,70312
-63,70312
-64,70312
-58,70312
-66,70312
-67,70312
-64,70312
-57,70312
-57,70312
-61,70312
-58,70312
-68,70312
-59,70312
-57,70312
-56,70312
-63,70312
-64,70312
-65,70312
-62,70312
-66,70312
-63,70312
-59,70312
-68,70312
-66,70312
-60,70312
-65,70312
-61,70312
-67,70312
-63,70312
-61,70312
-63,70312
-62,70312
-66,70312
-65,70312
-54,70312
-62,70312
-62,70312
-58,70312
-64,70312
-62,70312
-63,70312
-65,70312
-59,70312
-65,70312
-65,70312
-64,70312
-67,70312
-69,70312
-62,70312
-59,70312
-63,70312
-61,70312
-59,70312
-61,70312
-62,70312
-59,70312
-69,70312
-65,70312
-63,70312
-70,70312
-64,70312
-55,70312
-58,70312
-64,70312
-68,70312
-64,70312
-65,70312
-62,70312
-70,70312
-63,70312
-63,70312
-66,70312
-62,70312
-62,70312
-61,70312
-68,70312
-69,70312
-71,70312
-54,70312
-65,70312
-61,70312
-65,70312
-66,70312
-68,70312
-65,70312
-60,70312
-58,70312
-59,70312
-64,70312
-62,70312
-62,70312
-61,70312
-58,70312
-61,70312
-63,70312
-64,70312
-65,70312
-58,70312
-64,70312
-60,70312
-69,70312
-63,70312
-62,70312
-59,70312
-60,70312
-61,70312
-60,70312
-69,70312
-60,70312
-60,70312
-61,70312
-56,70312
-59,70312
-64,70312
-59,70312
-61,70312
-64,70312
-66,70312
-56,70312
-65,70312
-58,70312
-64,70312
-65,70312
-60,70312
-61,70312
-60,70312
-62,70312
-62,70312
-61,70312
-57,70312
-55,70312
-60,70312
-63,70312
-67,70312
-60,70312
-62,70312
-69,70312
-67,70312
-67,70312
-68,70312
-57,70312
-64,70312
-69,70312
-56,70312
-64,70312
-65,70312
-62,70312
-66,70312
-68,70312
-71,70312
-58,70312
-65,70312
-60,70312
-61,70312
-61,70312
-63,70312
-61,70312
-63,70312
-62,70312
-67,70312
-62,70312
-67,70312
-69,70312
-61,70312
-60,70312
-58,70312
-64,70312
-58,70312
-69,70312
-59,70312
-66,70312
-63,70312
-61,70312
-58,70312
-65,70312
-59,70312
-60,70312
-60,70312
-65,70312
-67,70312
-67,70312
-65,70312
-67,70312
-71,70312
-67,70312
-67,70312
-63,70312
-66,70312
-59,70312
-71,70312
-70,70312
-63,70312
-66,70312
-65,70312
-61,70312
-68,70312
-63,70312
-70,70312
-63,70312
-67,70312
-66,70312
-63,70312
-62,70312
-70,70312
-60,70312
-63,70312
-57,70312
-65,70312
-59,70312
-64,70312
-61,70312
-68,70312
-61,70312
-64,70312
-63,70312
-64,70312
-65,70312
-58,70312
-69,70312
-66,70312
-56,70312
-67,70312
-63,70312
-67,70312
-64,70312
-60,70312
-62,70312
-56,70312
-59,70312
-59,70312
-67,70312
-63,70312
-52,70312
-61,70312
-64,70312
-61,70312
-57,70312
-62,70312
-68,70312
-64,70312
-62,70312
-66,70312
-62,70312
-60,70312
-69,70312
-67,70312
-66,70312
-59,70312
-65,70312
-62,70312
-63,70312
-67,70312
-62,70312
-66,70312
-67,70312
-63,70312
-64,70312
-55,70312
-64,70312
-71,70312
-66,70312
-64,70312
-63,70312
-61,70312
-61,70312
-57,70312
-67,70312
-67,70312
-60,70312
-67,70312
-66,70312
-67,70312
-65,70312
-66,70312
-69,70312
-69,70312
-61,70312
-61,70312
-60,70312
-71,70312
-57,70312
-65,70312
-65,70312
-58,70312
-63,70312
-58,70312
-68,70312
-61,70312
-60,70312
-61,70312
-66,70312
-61,70312
-62,70312
-64,70312
-66,70312
-64,70312
-59,70312
-68,70312
-63,70312
-70,70312
-65,70312
-61,70312
-66,70312
-68,70312
-61,70312
-63,70312
-60,70312
-63,70312
-64,70312
-65,70312
-66,70312
-65,70312
-68,70312
-64,70312
-64,70312
-62,70312
-61,70312
-63,70312
-62,70312
-62,70312
-62,70312
-65,70312
-62,70312
-62,70312
-63,70312
-63,70312
-54,70312
-60,70312
-60,70312
-62,70312
-58,70312
-61,70312
-71,70312
-65,70312
-67,70312
-63,70312
-60,70312
-63,70312
-67,70312
-63,70312
-66,70312
-64,70312
-59,70312
-67,70312
-66,70312
-58,70312
-60,70312
-71,70312
-58,70312
-58,70312
-54,70312
-67,70312
-63,70312
-68,70312
-60,70312
-62,70312
-60,70312
-62,70312
-69,70312
-59,70312
-67,70312
-62,70312
-65,70312
-59,70312
-69,70312
-68,70312
-66,70312
-67,70312
-56,70312
-64,70312
-56,70312
-67,70312
-63,70312
-63,70312
-64,70312
-62,70312
-61,70312
-61,70312
-66,70312
-69,70312
-64,70312
-67,70312
-64,70312
-63,70312
-67,70312
-71,70312
-69,70312
-64,70312
-67,70312
-60,70312
-60,70312
-63,70312
-68,70312
-67,70312
-58,70312
-64,70312
-66,70312
-61,70312
-65,70312
-64,70312
-65,70312
-56,70312
-70,70312
-69,70312
-69,70312
-63,70312
-67,70312
-62,70312
-64,70312
-56,70312
-68,70312
-59,70312
-58,70312
-68,70312
-62,70312
-59,70312
-61,70312
-62,70312
-58,70312
-61,70312
-64,70312
-65,70312
-67,70312
-64,70312
-70,70312
-67,70312
-64,70312
-66,70312
-65,70312
-66,70312
-58,70312
-66,70312
-62,70312
-65,70312
-58,70312
-67,70312
-62,70312
-62,70312
-69,70312
-61,70312
-64,70312
-57,70312
-61,70312
-55,70312
-69,70312
-61,70312
-64,70312
-66,70312
-59,70312
-64,70312
-65,70312
-66,70312
-61,70312
-61,70312
-68,70312
-71,70312
-62,70312
-62,70312
-60,70312
-62,70312
-58,70312
-66,70312
-67,70312
-63,70312
-61,70312
-62,70312
-58,70312
-58,70312
-59,70312
-63,70312
-64,70312
-65,70312
-56,70312
-62,70312
-62,70312
-65,70312
-62,70312
-66,70312
-68,70312
-65,70312
-57,70312
-59,70312
-63,70312
-55,70312
-68,70312
-59,70312
-65,70312
-61,70312
-75,70312
-63,70312
-61,70312
-74,70312
-66,70312
-66,70312
-69,70312
-60,70312
-68,70312
-65,70312
-63,70312
-61,70312
-62,70312
-62,70312
-71,70312
-67,70312
-63,70312
-62,70312
-58,70312
-66,70312
-63,70312
-63,70312
-69,70312
-64,70312
-64,70312
-61,70312
-62,70312
-62,70312
-64,70312
-63,70312
-68,70312
-61,70312
-63,70312
-66,70312
-66,70312
-68,70312
-63,70312
-61,70312
-66,70312
-68,70312
-62,70312
-60,70312
-65,70312
-58,70312
-60,70312
-62,70312
-66,70312
-70,70312
-61,70312
-65,70312
-59,70312
-55,70312
-64,70312
-60,70312
-68,70312
-61,70312
-70,70312
-65,70312
-61,70312
-71,70312
-64,70312
-63,70312
-63,70312
-69,70312
-66,70312
-69,70312
-64,70312
-57,70312
-62,70312
-63,70312
-61,70312
-63,70312
-69,70312
-58,70312
-60,70312
-66,70312
-59,70312
-62,70312
-63,70312
-68,70312
-64,70312
-69,70312
-62,70312
-67,70312
-65,70312
-63,70312
-69,70312
-64,70312
-63,70312
-69,70312
-64,70312
-62,70312
-67,70312
-60,70312
-64,70312
-62,70312
-60,70312
-66,70312
-67,70312
-62,70312
-60,70312
-60,70312
-66,70312
-63,70312
-65,70312
-61,70312
-64,70312
-67,70312
-64,70312
-68,70312
-70,70312
-63,70312
-60,70312
-62,70312
-59,70312
-62,70312
-62,70312
-57,70312
-62,70312
-66,70312
-61,70312
-59,70312
-68,70312
-71,70312
-65,70312
-67,70312
-72,70312
-71,70312
-64,70312
-63,70312
-64,70312
-59,70312
-69,70312
-62,70312
-59,70312
-67,70312
-62,70312
-64,70312
-72,70312
-65,70312
-64,70312
-66,70312
-62,70312
-66,70312
-65,70312
-63,70312
-66,70312
-63,70312
-61,70312
-66,70312
-69,70312
-65,70312
-68,70312
-61,70312
-63,70312
-64,70312
-66,70312
-65,70312
-67,70312
-65,70312
-63,70312
-62,70312
-60,70312
-62,70312
-62,70312
-58,70312
-61,70312
-61,70312
-66,70312
-61,70312
-69,70312
-59,70312
-62,70312
-66,70312
-60,70312
-65,70312
-60,70312
-69,70312
-62,70312
-65,70312
-66,70312
-70,70312
-69,70312
-54,70312
-62,70312
-65,70312
-73,70312
-57,70312
-62,70312
-66,70312
-65,70312
-64,70312
-65,70312
-64,70312
-61,70312
-62,70312
-62,70312
-61,70312
-59,70312
-60,70312
-62,70312
-73,70312
-66,70312
-62,70312
-60,70312
-61,70312
-67,70312
-62,70312
-70,70312
-63,70312
-63,70312
-65,70312
-64,70312
-66,70312
-59,70312
-71,70312
-69,70312
-59,70312
-61,70312
-64,70312
-69,70312
-59,70312
-66,70312
-62,70312
-65,70312
-60,70312
-60,70312
-67,70312
-67,70312
-58,70312
-60,70312
-60,70312
-64,70312
-66,70312
-63,70312
-60,70312
-70,70312
-66,70312
-62,70312
-64,70312
-65,70312
-67,70312
-67,70312
-61,70312
-65,70312
-66,70312
-62,70312
-60,70312
-68,70312
-63,70312
-69,70312
-59,70312
-60,70312
-62,70312
-62,70312
-67,70312
-64,70312
-66,70312
-61,70312
-66,70312
-59,70312
-63,70312
-60,70312
-65,70312
-63,70312
-65,70312
-65,70312
-61,70312
-62,70312
-68,70312
-62,70312
-72,70312
-63,70312
-65,70312
-65,70312
-61,70312
-63,70312
-67,70312
-67,70312
-64,70312
-61,70312
-62,70312
-69,70312
-65,70312
-68,70312
-67,70312
-64,70312
-61,70312
-60,70312
-62,70312
-58,70312
-66,70312
-59,70312
-66,70312
-61,70312
-66,70312
-62,70312
-63,70312
-64,70312
-64,70312
-62,70312
-60,70312
-63,70312
-58,70312
-65,70312
-70,70312
-62,70312
-64,70312
-56,70312
-67,70312
-72,70312
-63,70312
-57,70312
-63,70312
-59,70312
-62,70312
-72,70312
-62,70312
-64,70312
-63,70312
-60,70312
-62,70312
-67,70312
-59,70312
-65,70312
-68,70312
-63,70312
-55,70312
-65,70312
-69,70312
-64,70312
-62,70312
-60,70312
-62,70312
-59,70312
-59,70312
-61,70312
-64,70312
-65,70312
-63,70312
-55,70312
-60,70312
-62,70312
-65,70312
-64,70312
-65,70312
-64,70312
-61,70312
-61,70312
-69,70312
-66,70312
-70,70312
-65,70312
-57,70312
-64,70312
-64,70312
-61,70312
-65,70312
-59,70312
-61,70312
-63,70312
-61,70312
-64,70312
-55,70312
-65,70312
-63,70312
-70,70312
-68,70312
-63,70312
-56,70312
-68,70312
-65,70312
-65,70312
-59,70312
-62,70312
-62,70312
-64,70312
-62,70312
-70,70312
-63,70312
-63,70312
-67,70312
-64,70312
-62,70312
-64,70312
-64,70312
-69,70312
-59,70312
-66,70312
-65,70312
-64,70312
-62,70312
-64,70312
-66,70312
-63,70312
-69,70312
-60,70312
-63,70312
-67,70312
-13,1953
-7,1953
-8,1953
-11,1953
-15,1953
-12,1953
-7,1953
-10,1953
-6,1953
-11,1953
-8,1953
-8,1953
-3,1953
-11,1953
-4,1953
-8,1953
-8,1953
-8,1953
-10,1953
-12,1953
-8,1953
-6,1953
-6,1953
-6,1953
-11,1953
-8,1953
-12,1953
-9,1953
-6,1953
-5,1953
-10,1953
-11,1953
-7,1953
-8,1953
-12,1953
-9,1953
-9,1953
-6,1953
-12,1953
-7,1953
-8,1953
-10,1953
-7,1953
-5,1953
-6,1953
-10,1953
-3,1953
-8,1953
-9,1953
-8,1953
-7,1953
-7,1953
-13,1953
-7,1953
-7,1953
-11,1953
-5,1953
-10,1953
-9,1953
-5,1953
-12,1953
-7,1953
-8,1953
-8,1953
-8,1953
-7,1953
-7,1953
-4,1953
-8,1953
-11,1953
-6,1953
-7,1953
-7,1953
-9,1953
-9,1953
-13,1953
-11,1953
-4,2075
-8,2075
-11,2078
-5,2078
-4,2080
-10,2083
-8,2083
-6,2085
-11,2087
-8,2087
-3,2090
-4,2092
-5,2092
-13,2095
-7,2095
-8,2097
-4,2100
-12,2100
-15,2102
-9,2104
-7,2104
-9,2107
-9,2109
-8,2109
-7,2112
-3,2114
-7,2114
-8,2117
-8,2117
-9,2119
-4,2122
-9,2122
-8,2124
-8,2126
-8,2126
-9,2129
-8,2131
-4,2131
-10,2134
-7,2134
-8,2136
-11,2139
-7,2139
-5,2141
-11,2144
-11,2144
-11,2146
-7,2148
-7,2148
-5,2151
-7,2153
-8,2153
-8,2156
-4,2156
-2,2158
-4,2161
-9,2161
-4,2163
-11,2166
-10,2166
-6,2168
-9,2170
-5,2170
-7,2173
-9,2173
-11,2175
-7,2178
-6,2178
-5,2180
-6,2183
-8,2183
-5,2185
-3,2187
-7,2187
-6,2190
-10,2192
-7,2192
-7,2195
-7,2195
-6,2197
-8,2200
-5,2200
-10,2202
-5,2205
-8,2205
-8,2207
-9,2209
-4,2209
-6,2212
-8,2212
-9,2214
-8,2217
-5,2217
-11,2219
-8,2222
-2,2222
-14,2224
-6,2227
-10,2227
-3,2229
-8,2231
-11,2231
-7,2234
-5,2234
-11,2236
-8,2239
-10,2239
-8,2241
-5,2244
-3,2244
-8,2246
-8,2249
-5,2249
-8,2251
-10,2251
-13,2253
-13,2256
-6,2256
-12,2258
-11,2261
-7,2261
-11,2263
-5,2266
-11,2266
-7,2268
-1,2271
-6,2271
-10,2273
-9,2273
-8,2275
-9,2278
-10,2278
-7,2280
-3,2283
-8,2283
-7,2285
-14,2288
-8,2288
-8,2290
-8,2290
-9,2292
-8,2295
-9,2295
-10,2297
-8,2300
-5,2300
-6,2302
-5,2305
-5,2305
-12,2307
-7,2307
-6,2310
-7,2312
-3,2312
-6,2314
-7,2317
-7,2317
-11,2317
-7,2319
-12,2319
-14,2322
-6,2322
-7,2324
-7,2324
-4,2324
-13,2327
-9,2327
-5,2329
-5,2329
-3,2332
-7,2332
-11,2332
-6,2334
-7,2334
-12,2336
-8,2336
-9,2339
-5,2339
-10,2339
-4,2341
-8,2341
-9,2344
-9,2344
-12,2346
-2,2346
-12,2346
-9,2349
-7,2349
-6,2351
-7,2351
-8,2354
-4,2354
-4,2354
-8,2356
-14,2356
-9,2358
-8,2358
-7,2361
-5,2361
-5,2361
-13,2363
-9,2363
-10,2366
-3,2366
-6,2368
-3,2368
-11,2368
-6,2371
-10,2371
-3,2373
-5,2373
-9,2375
-8,2375
-9,2375
-6,2378
-5,2378
-8,2380
-11,2380
-10,2383
-4,2383
-9,2383
-9,2385
-9,2385
-8,2388
-7,2388
-5,2388
-8,2390
-8,2390
-4,2393
-8,2393
-7,2395
-9,2395
-6,2395
-6,2397
-14,2397
-6,2400
-7,2400
-10,2402
-10,2402
-9,2402
-8,2405
-9,2405
-4,2407
-2,2407
-13,2410
-3,2410
-8,2410
-7,2412
-5,2412
-6,2415
-5,2415
-9,2417
-8,2417
-8,2417
-8,2419
-11,2419
-11,2422
-3,2422
-8,2424
-10,2424
-7,2424
-7,2427
-5,2427
-9,2429
-7,2429
-8,2432
-13,2432
-8,2432
-8,2434
-8,2434
-4,2437
-11,2437
-9,2439
-7,2439
-5,2439
-11,2441
-4,2441
-4,2444
-14,2444
-1,2446
-11,2446
-6,2446
-11,2449
-7,2449
-11,2451
-8,2451
-6,2454
-5,2454
-14,2454
-11,2456
-2,2456
-11,2458
-8,2458
-12,2458
-7,2461
-6,2461
-6,2463
-5,2463
-9,2466
-4,2466
-4,2466
-6,2468
-10,2468
-5,2471
-4,2471
-6,2473
-8,2473
-4,2473
-12,2476
-5,2476
-10,2478
-3,2478
-9,2480
-11,2480
-5,2480
-6,2480
-5,2483
-9,2483
-8,2483
-6,2483
-4,2485
-6,2485
-7,2485
-3,2485
-6,2488
-11,2488
-12,2488
-9,2488
-10,2490
-5,2490
-10,2490
-10,2490
-10,2493
-8,2493
-5,2493
-2,2493
-4,2495
-7,2495
-10,2495
-11,2495
-7,2498
-6,2498
-9,2498
-11,2498
-3,2500
-3,2500
-10,2500
-8,2502
-7,2502
-5,2502
-8,2502
-5,2505
-8,2505
-5,2505
-6,2505
-9,2507
-3,2507
-9,2507
-9,2507
-4,2510
-10,2510
-9,2510
-5,2510
-11,2512
-13,2512
-8,2512
-10,2512
-9,2515
-10,2515
-7,2515
-9,2515
-10,2517
-4,2517
-7,2517
-7,2517
-8,2520
-8,2520
-11,2520
