pos,voltage
-16,23437
-17,23437
-16,23437
-16,23437
-19,23437
-19,23437
-15,23437
-15,23437
-14,23437
-22,23437
-15,23437
-13,23437
-19,23437
-16,23437
-15,23437
-12,23437
-23,23437
-13,23437
-13,23437
-18,23437
-17,23437
-14,23437
-20,23437
-15,23437
-18,23437
-20,23437
-13,23437
-17,23437
-18,23437
-17,23437
-17,23437
-12,23437
-17,23437
-12,23437
-15,23437
-18,23437
-17,23437
-20,23437
-19,23437
-13,23437
-19,23437
-18,23437
-17,23437
-17,23437
-15,23437
-14,23437
-15,23437
-12,23437
-15,23437
-17,23437
-17,23437
-16,23437
-14,23437
-15,23437
-13,23437
-12,23437
-17,23437
-18,23437
-14,23437
-16,23437
-16,23437
-15,23437
-21,23437
-18,23437
-23,23437
-17,23437
-16,23437
-17,23437
-21,23437
-16,23437
-13,23437
-18,23437
-17,23437
-15,23437
-15,23437
-17,23437
-13,23437
-16,23437
-13,23437
-11,23437
-10,23437
-20,23437
-10,23437
-21,23437
-15,23437
-20,23437
-16,23437
-18,23437
-14,23437
-19,23437
-14,23437
-17,23437
-14,23437
-17,23437
-16,23437
-21,23437
-17,23437
-15,23437
-12,23437
-18,23437
-14,23437
-19,23437
-15,23437
-10,23437
-15,23437
-16,23437
-15,23437
-16,23437
-20,23437
-17,23437
-19,23437
-18,23437
-18,23437
-16,23437
-17,23437
-19,23437
-13,23437
-13,23437
-18,23437
-11,23437
-15,23437
-17,23437
-16,23437
-14,23437
-13,23437
-12,23437
-15,23437
-20,23437
-15,23437
-13,23437
-12,23437
-16,23437
-20,23437
-12,23437
-15,23437
-16,23437
-13,23437
-15,23437
-17,23437
-16,23437
-18,23437
-16,23437
-16,23437
-17,23437
-16,23437
-17,23437
-14,23437
-16,23437
-15,23437
-16,23437
-15,23437
-13,23437
-21,23437
-14,23437
-14,23437
-15,23437
-10,23437
-20,23437
-19,23437
-16,23437
-19,23437
-14,23437
-15,23437
-22,23437
-18,23437
-15,23437
-13,23437
-22,23437
-19,23437
-8,23437
-16,23437
-19,23437
-14,23437
-21,23437
-16,23437
-13,23437
-16,23437
-15,23437
-19,23437
-13,23437
-16,23437
-14,23437
-16,23437
-18,23437
-14,23437
-21,23437
-14,23437
-18,23437
-14,23437
-13,23437
-24,23437
-18,23437
-17,23437
-17,23437
-15,23437
-18,23437
-12,23437
-18,23437
-13,23437
-17,23437
-15,23437
-19,23437
-15,23437
-17,23437
-21,23437
-14,23437
-15,23437
-15,23437
-16,23437
-16,23437
-13,23437
-12,23437
-17,23437
-20,23437
-16,23437
-20,23437
-18,23437
-19,23437
-11,23437
-15,23437
-16,23437
-12,23437
-19,23437
-13,23437
-19,23437
-21,23437
-21,23437
-21,23437
-14,23437
-21,23437
-15,23437
-20,23437
-15,23437
-13,23437
-18,23437
-23,23437
-16,23437
-11,23437
-16,23437
-18,23437
-14,23437
-14,23437
-13,23437
-19,23437
-14,23437
-15,23437
-12,23437
-13,23437
-18,23437
-19,23437
-16,23437
-15,23437
-19,23437
-13,23437
-13,23437
-20,23437
-16,23437
-15,23437
-16,23437
-13,23437
-20,23437
-10,23437
-19,23437
-14,23437
-10,23437
-16,23437
-15,23437
-17,23437
-18,23437
-18,23437
-21,23437
-20,23437
-17,23437
-11,23437
-15,23437
-18,23437
-16,23437
-16,23437
-12,23437
-12,23437
-16,23437
-14,23437
-16,23437
-13,23437
-16,23437
-13,23437
-15,23437
-13,23437
-17,23437
-19,23437
-20,23437
-19,23437
-13,23437
-19,23437
-12,23437
-20,23437
-19,23437
-13,23437
-17,23437
-16,23437
-19,23437
-20,23437
-15,23437
-22,23437
-15,23437
-14,23437
-20,23437
-20,23437
-15,23437
-19,23437
-16,23437
-18,23437
-12,23437
-10,23437
-20,23437
-15,23437
-14,23437
-22,23437
-17,23437
-14,23437
-17,23437
-18,23437
-13,23437
-15,23437
-10,23437
-21,23437
-16,23437
-15,23437
-9,23437
-18,23437
-20,23437
-16,23437
-15,23437
-9,23437
-17,23437
-16,23437
-13,23437
-13,23437
-16,23437
-18,23437
-19,23437
-16,23437
-18,23437
-14,23437
-20,23437
-15,23437
-17,23437
-19,23437
-20,23437
-19,23437
-14,23437
-18,23437
-16,23437
-16,23437
-12,23437
-18,23437
-15,23437
-15,23437
-14,23437
-19,23437
-14,23437
-15,23437
-14,23437
-18,23437
-15,23437
-17,23437
-16,23437
-14,23437
-14,23437
-15,23437
-17,23437
-14,23437
-13,23437
-16,23437
-19,23437
-16,23437
-11,23437
-19,23437
-19,23437
-14,23437
-16,23437
-13,23437
-16,23437
-18,23437
-15,23437
-14,23437
-19,23437
-14,23437
-15,23437
-13,23437
-21,23437
-19,23437
-17,23437
-20,23437
-16,23437
-14,23437
-19,23437
-14,23437
-13,23437
-13,23437
-16,23437
-14,23437
-14,23437
-20,23437
-15,23437
-13,23437
-20,23437
-17,23437
-20,23437
-19,23437
-17,23437
-15,23437
-14,23437
-18,23437
-16,23437
-21,23437
-14,23437
-19,23437
-17,23437
-17,23437
-17,23437
-16,23437
-11,23437
-14,23437
-21,23437
-15,23437
-13,23437
-15,23437
-16,23437
-16,23437
-14,23437
-19,23437
-20,23437
-16,23437
-21,23437
-13,23437
-16,23437
-20,23437
-18,23437
-16,23437
-13,23437
-12,23437
-17,23437
-21,23437
-16,23437
-15,23437
-21,23437
-13,23437
-17,23437
-19,23437
-14,23437
-19,23437
-20,23437
-18,23437
-15,23437
-13,23437
-19,23437
-16,23437
-12,23437
-15,23437
-15,23437
-19,23437
-14,23437
-16,23437
-13,23437
-17,23437
-17,23437
-18,23437
-11,23437
-20,23437
-14,23437
-21,23437
-18,23437
-15,23437
-21,23437
-17,23437
-18,23437
-11,23437
-19,23437
-19,23437
-15,23437
-16,23437
-17,23437
-13,23437
-19,23437
-18,23437
-19,23437
-16,23437
-18,23437
-11,23437
-14,23437
-15,23437
-17,23437
-11,23437
-16,23437
-17,23437
-13,23437
-16,23437
-11,23437
-12,23437
-29,23437
-20,23437
-12,23437
-12,23437
-19,23437
-13,23437
-13,23437
-17,23437
-21,23437
-16,23437
-15,23437
-16,23437
-15,23437
-14,23437
-14,23437
-12,23437
-17,23437
-21,23437
-16,23437
-16,23437
-23,23437
-13,23437
-16,23437
-20,23437
-14,23437
-15,23437
-19,23437
-13,23437
-19,23437
-17,23437
-19,23437
-18,23437
-13,23437
-17,23437
-20,23437
-18,23437
-17,23437
-15,23437
-19,23437
-15,23437
-17,23437
-19,23437
-18,23437
-12,23437
-16,23437
-18,23437
-18,23437
-16,23437
-16,23437
-17,23437
-19,23437
-11,23437
-15,23437
-19,23437
-17,23437
-17,23437
-15,23437
-13,23437
-19,23437
-17,23437
-20,23437
-15,23437
-24,23437
-20,23437
-18,23437
-17,23437
-16,23437
-16,23437
-14,23437
-19,23437
-17,23437
-15,23437
-15,23437
-14,23437
-14,23437
-16,23437
-16,23437
-16,23437
-17,23437
-16,23437
-16,23437
-16,23437
-13,23437
-16,23437
-18,23437
-15,23437
-18,23437
-14,23437
-19,23437
-20,23437
-17,23437
-15,23437
-18,23437
-17,23437
-16,23437
-20,23437
-13,23437
-14,23437
-15,23437
-18,23437
-12,23437
-17,23437
-19,23437
-16,23437
-14,23437
-18,23437
-16,23437
-14,23437
-19,23437
-11,23437
-16,23437
-15,23437
-15,23437
-15,23437
-21,23437
-22,23437
-18,23437
-17,23437
-15,23437
-22,23437
-19,23437
-21,23437
-15,23437
-18,23437
-18,23437
-16,23437
-14,23437
-18,23437
-14,23437
-18,23437
-16,23437
-13,23437
-17,23437
-20,23437
-15,23437
-17,23437
-17,23437
-18,23437
-15,23437
-13,23437
-21,23437
-14,23437
-15,23437
-12,23437
-17,23437
-17,23437
-17,23437
-21,23437
-18,23437
-15,23437
-17,23437
-17,23437
-19,23437
-13,23437
-16,23437
-15,23437
-15,23437
-20,23437
-13,23437
-16,23437
-19,23437
-16,23437
-17,23437
-16,23437
-24,23437
-15,23437
-17,23437
-14,23437
-19,23437
-15,23437
-16,23437
-15,23437
-19,23437
-17,23437
-15,23437
-17,23437
-15,23437
-19,23437
-16,23437
-20,23437
-13,23437
-15,23437
-17,23437
-18,23437
-17,23437
-18,23437
-17,23437
-13,23437
-20,23437
-18,23437
-19,23437
-19,23437
-18,23437
-18,23437
-19,23437
-18,23437
-12,23437
-15,23437
-19,23437
-16,23437
-13,23437
-14,23437
-16,23437
-16,23437
-17,23437
-18,23437
-17,23437
-13,23437
-16,23437
-11,23437
-17,23437
-17,23437
-15,23437
-19,23437
-11,23437
-13,23437
-14,23437
-18,23437
-14,23437
-12,23437
-13,23437
-17,23437
-16,23437
-14,23437
-15,23437
-14,23437
-20,23437
-12,23437
-15,23437
-11,23437
-21,23437
-17,23437
-19,23437
-15,23437
-16,23437
-16,23437
-16,23437
-16,23437
-17,23437
-21,23437
-14,23437
-15,23437
-21,23437
-13,23437
-16,23437
-16,23437
-14,23437
-14,23437
-15,23437
-13,23437
-16,23437
-15,23437
-15,23437
-14,23437
-15,23437
-16,23437
-14,23437
-13,23437
-13,23437
-14,23437
-17,23437
-15,23437
-14,23437
-14,23437
-20,23437
-18,23437
-18,23437
-19,23437
-17,23437
-18,23437
-14,23437
-19,23437
-15,23437
-15,23437
-20,23437
-15,23437
-17,23437
-14,23437
-15,23437
-12,23437
-19,23437
-23,23437
-16,23437
-13,23437
-18,23437
-18,23437
-18,23437
-15,23437
-19,23437
-16,23437
-14,23437
-15,23437
-12,23437
-23,23437
-15,23437
-15,23437
-14,23437
-19,23437
-16,23437
-16,23437
-15,23437
-13,23437
-17,23437
-15,23437
-18,23437
-21,23437
-19,23437
-17,23437
-20,23437
-13,23437
-14,23437
-19,23437
-18,23437
-12,23437
-16,23437
-14,23437
-16,23437
-15,23437
-19,23437
-15,23437
-18,23437
-18,23437
-21,23437
-19,23437
-18,23437
-18,23437
-19,23437
-14,23437
-16,23437
-23,23437
-19,23437
-15,23437
-14,23437
-14,23437
-13,23437
-8,23437
-12,23437
-17,23437
-19,23437
-13,23437
-20,23437
-16,23437
-15,23437
-15,23437
-16,23437
-15,23437
-16,23437
-17,23437
-13,23437
-12,23437
-18,23437
-18,23437
-17,23437
-17,23437
-13,23437
-16,23437
-20,23437
-18,23437
-15,23437
-17,23437
-19,23437
-14,23437
-15,23437
-15,23437
-17,23437
-14,23437
-16,23437
-14,23437
-17,23437
-19,23437
-12,23437
-11,23437
-18,23437
-17,23437
-14,23437
-16,23437
-15,23437
-15,23437
-14,23437
-18,23437
-17,23437
-12,23437
-12,23437
-17,23437
-14,23437
-24,23437
-20,23437
-17,23437
-17,23437
-17,23437
-15,23437
-18,23437
-16,23437
-16,23437
-16,23437
-15,23437
-20,23437
-15,23437
-17,23437
-16,23437
-12,23437
-17,23437
-18,23437
-16,23437
-17,23437
-13,23437
-13,23437
-17,23437
-21,23437
-15,23437
-18,23437
-17,23437
-25,23437
-21,23437
-18,23437
-18,23437
-14,23437
-23,23437
-14,23437
-16,23437
-13,23437
-19,23437
-14,23437
-16,23437
-15,23437
-15,23437
-15,23437
-13,23437
-17,23437
-16,23437
-15,23437
-14,23437
-18,23437
-17,23437
-19,23437
-17,23437
-15,23437
-13,23437
-13,23437
-13,23437
-13,23437
-19,23437
-17,23437
-16,23437
-14,23437
-15,23437
-16,23437
-13,23437
-18,23437
-14,23437
-15,23437
-18,23437
-17,23437
-18,23437
-14,23437
-15,23437
-20,23437
-19,23437
-15,23437
-11,23437
-18,23437
-13,23437
-12,23437
-18,23437
-13,23437
-17,23437
-18,23437
-11,23437
-12,23437
-18,23437
-18,23437
-15,23437
-17,23437
-17,23437
-18,23437
-18,23437
-11,23437
-14,23437
-20,23437
-18,23437
-16,23437
-13,23437
-21,23437
-15,23437
-19,23437
-20,23437
-14,23437
-15,23437
-17,23437
-16,23437
-15,23437
-18,23437
-15,23437
-19,23437
-20,23437
-16,23437
-16,23437
-16,23437
-14,23437
-18,23437
-15,23437
-22,23437
-18,23437
-13,23437
-18,23437
-17,23437
-25,23437
-15,23437
-18,23437
-17,23437
-12,23437
-15,23437
-21,23437
-14,23437
-14,23437
-22,23437
-17,23437
-17,23437
-14,23437
-16,23437
-15,23437
-15,23437
-12,23437
-16,23437
-16,23437
-16,23437
-17,23437
-15,23437
-14,23437
-22,23437
-21,23437
-17,23437
-16,23437
-21,23437
-16,23437
-15,23437
-16,23437
-17,23437
-19,23437
-15,23437
-17,23437
-16,23437
-17,23437
-23,23437
-15,23437
-17,23437
-15,23437
-17,23437
-17,23437
-14,23437
-13,23437
-18,23437
-13,23437
-16,23437
-21,23437
-17,23437
-14,23437
-17,23437
-17,23437
-16,23437
-15,23437
-17,23437
-17,23437
-22,23437
-16,23437
-16,23437
-18,23437
-23,23437
-15,23437
-16,23437
-13,23437
-12,23437
-21,23437
-17,23437
-17,23437
-11,23437
-12,23437
-15,23437
-15,23437
-15,23437
-16,23437
-15,23437
-19,23437
-15,23437
-16,23437
-17,23437
-13,23437
-15,23437
-19,23437
-17,23437
-23,23437
-22,23437
-16,23437
-19,23437
-12,23437
-14,23437
-16,23437
-17,23437
-12,23437
-23,23437
-16,23437
-15,23437
-13,23437
-17,23437
-17,23437
-20,23437
-12,23437
-20,23437
-17,23437
-14,23437
-17,23437
-15,23437
-14,23437
-13,23437
-15,23437
-14,23437
-13,23437
-19,23437
-17,23437
-15,23437
-11,23437
-17,23437
-18,23437
-15,23437
-15,23437
-16,23437
-19,23437
-17,23437
-18,23437
-16,23437
-16,23437
-17,23437
-18,23437
-16,23437
-18,23437
-19,23437
-18,23437
-13,23437
-13,23437
-17,23437
-15,23437
-13,23437
-15,23437
-13,23437
-12,23437
-17,23437
-16,23437
-21,23437
-19,23437
-16,23437
-17,23437
-20,23437
-14,23437
-11,23437
-14,23437
-17,23437
-16,23437
-17,23437
-18,23437
-14,23437
-19,23437
-19,23437
-23,23437
-19,23437
-21,23437
-18,23437
-22,23437
-15,23437
-13,23437
-18,23437
-15,23437
-13,23437
-18,23437
-17,23437
-19,23437
-14,23437
-17,23437
-18,23437
-16,23437
-19,23437
-14,23437
-14,23437
-16,23437
-16,23437
-19,23437
-14,23437
-15,23437
-13,23437
-16,23437
-17,23437
-17,23437
-17,23437
-16,23437
-16,23437
-16,23437
-20,23437
-20,23437
-18,23437
-13,23437
-17,23437
-16,23437
-16,23437
-13,23437
-17,23437
-18,23437
-15,23437
-16,23437
-19,23437
-16,23437
-16,23437
-15,23437
-19,23437
-17,23437
-17,23437
-13,23437
-18,23437
-16,23437
-16,23437
-18,23437
-19,23437
-14,23437
-18,23437
-20,23437
-14,23437
-15,23437
-15,23437
-19,23437
-17,23437
-15,23437
-17,23437
-17,23437
-19,23437
-20,23437
-18,23437
-17,23437
-15,23437
-13,23437
-14,23437
-17,23437
-11,23437
-24,23437
-17,23437
-16,23437
-18,23437
-16,23437
-13,23437
-12,23437
-19,23437
-14,23437
-12,23437
-16,23437
-17,23437
-16,23437
-17,23437
-18,23437
-20,23437
-16,23437
-19,23437
-14,23437
-18,23437
-14,23437
-15,23437
-15,23437
-19,23437
-17,23437
-17,23437
-22,23437
-12,23437
-14,23437
-19,23437
-21,23437
-19,23437
-16,23437
-17,23437
-16,23437
-19,23437
-17,23437
-17,23437
-17,23437
-14,23437
-14,23437
-17,23437
-10,23437
-18,23437
-12,23437
-20,23437
-23,23437
-15,23437
-14,23437
-12,23437
-15,23437
-14,23437
-14,23437
-16,23437
-14,23437
-16,23437
-14,23437
-12,23437
-15,23437
-16,23437
-18,23437
-15,23437
-13,23437
-12,23437
-18,23437
-16,23437
-18,23437
-14,23437
-17,23437
-20,23437
-19,23437
-15,23437
-19,23437
-19,23437
-19,23437
-17,23437
-18,23437
-12,23437
-17,23437
-17,23437
-17,23437
-19,23437
-14,23437
-15,23437
-15,23437
-19,23437
-16,23437
-17,23437
-15,23437
-13,23437
-17,23437
-18,23437
-13,23437
-17,23437
-15,23437
-17,23437
-17,23437
-16,23437
-13,23437
-17,23437
-16,23437
-15,23437
-13,23437
-20,23437
-14,23437
-16,23437
-18,23437
-15,23437
-14,23437
-17,23437
-13,23437
-15,23437
-14,23437
-13,23437
-13,23437
-16,23437
-14,23437
-16,23437
-17,23437
-16,23437
-17,23437
-17,23437
-17,23437
-18,23437
-14,23437
-10,23437
-19,23437
-17,23437
-16,23437
-14,23437
-21,23437
-19,23437
-16,23437
-12,23437
-16,23437
-15,23437
-19,23437
-19,23437
-16,23437
-15,23437
-13,23437
-14,23437
-18,23437
-15,23437
-16,23437
-22,23437
-15,23437
-13,23437
-14,23437
-15,23437
-17,23437
-18,23437
-13,23437
-19,23437
-15,23437
-14,23437
-17,23437
-16,23437
-17,23437
-15,23437
-16,23437
-17,23437
-16,23437
-19,23437
-20,23437
-14,23437
-16,23437
-16,23437
-13,23437
-17,23437
-16,23437
-17,23437
-13,23437
-18,23437
-16,23437
-17,23437
-20,23437
-16,23437
-13,23437
-17,23437
-12,23437
-15,23437
-15,23437
-20,23437
-16,23437
-15,23437
-14,23437
-18,23437
-19,23437
-19,23437
-20,23437
-20,23437
-13,23437
-18,23437
-14,23437
-16,23437
-14,23437
-22,23437
-13,23437
-14,23437
-14,23437
-16,23437
-21,23437
-11,23437
-17,23437
-16,23437
-13,23437
-16,23437
-16,23437
-14,23437
-14,23437
-21,23437
-21,23437
-18,23437
-12,23437
-13,23437
-17,23437
-16,23437
-13,23437
-17,23437
-18,23437
-18,23437
-14,23437
-17,23437
-19,23437
-20,23437
-14,23437
-17,23437
-14,23437
-17,23437
-11,23437
-16,23437
-21,23437
-20,23437
-14,23437
-16,23437
-15,23437
-19,23437
-19,23437
-17,23437
-15,23437
-13,23437
-19,23437
-17,23437
-16,23437
-16,23437
-18,23437
-13,23437
-15,23437
-14,23437
-11,23437
-15,23437
-17,23437
-16,23437
-19,23437
-16,23437
-13,23437
-14,23437
-14,23437
-13,23437
-19,23437
-19,23437
-17,23437
-11,23437
-16,23437
-19,23437
-11,23437
-15,23437
-12,23437
-20,23437
-16,23437
-19,23437
-15,23437
-18,23437
-22,23437
-18,23437
-16,23437
-16,23437
-15,23437
-14,23437
-12,23437
-18,23437
-19,23437
-12,23437
-13,23437
-18,23437
-15,23437
-14,23437
-17,23437
-19,23437
-19,23437
-21,23437
-15,23437
-13,23437
-17,23437
-10,23437
-17,23437
-21,23437
-15,23437
-17,23437
-18,23437
-20,23437
-16,23437
-18,23437
-17,23437
-16,23437
-13,23437
-17,23437
-17,23437
-23,23437
-17,23437
-13,23437
-18,23437
-15,23437
-15,23437
-23,23437
-17,23437
-13,23437
-19,23437
-19,23437
-12,23437
-17,23437
-17,23437
-17,23437
-16,23437
-20,23437
-16,23437
-10,23437
-14,23437
-22,23437
-17,23437
-17,23437
-13,23437
-18,23437
-17,23437
-14,23437
-15,23437
-14,23437
-18,23437
-16,23437
-17,23437
-19,23437
-11,23437
-15,23437
-16,23437
-20,23437
-17,23437
-15,23437
-16,23437
-13,23437
-14,23437
-16,23437
-11,23437
-15,23437
-17,23437
-19,23437
-14,23437
-13,23437
-19,23437
-14,23437
-16,23437
-20,23437
-19,23437
-16,23437
-16,23437
-13,23437
-16,23437
-12,23437
-19,23437
-22,23437
-18,23437
-15,23437
-19,23437
-18,23437
-16,23437
-13,23437
-20,23437
-19,23437
-19,23437
-15,23437
-15,23437
-13,23437
-9,23437
-17,23437
-16,23437
-15,23437
-17,23437
-13,23437
-18,23437
-14,23437
-19,23437
-15,23437
-13,23437
-16,23437
-16,23437
-17,23437
-19,23437
-15,23437
-16,23437
-15,23437
-17,23437
-16,23437
-15,23437
-14,23437
-17,23437
-23,23437
-20,23437
-15,23437
-17,23437
-15,23437
-15,23437
-14,23437
-22,23437
-20,23437
-14,23437
-15,23437
-17,23437
-12,23437
-16,23437
-17,23437
-17,23437
-15,23437
-16,23437
-13,23437
-18,23437
-12,23437
-17,23437
-14,23437
-19,23437
-12,23437
-20,23437
-15,23437
-22,23437
-18,23437
-16,23437
-21,23437
-19,23437
-21,23437
-15,23437
-16,23437
-14,23437
-17,23437
-16,23437
-17,23437
-14,23437
-15,23437
-20,23437
-16,23437
-14,23437
-16,23437
-12,23437
-15,23437
-3,1953
-2,1953
-9,1953
-5,1953
-8,1953
-3,1953
-7,1953
-3,1953
-4,1953
-7,1953
-11,1953
-3,1953
-3,1953
-6,1953
-2,1953
0,1953
-5,1953
-5,1953
1,1953
-5,1953
-3,1953
-5,1953
-2,1953
-4,1953
-2,1953
-2,1953
-4,1953
-1,1953
-6,1953
-7,1953
-3,1953
-4,1953
-7,1953
-1,1953
3,1953
-3,1953
-3,1953
-3,1953
-2,1953
-6,1953
-5,1953
-6,1953
-4,1953
0,1953
-4,1953
-3,1953
-4,1953
-2,1953
-1,1953
-2,1953
0,1953
-4,1953
-2,1953
0,1953
-6,1953
-2,1953
-2,1953
-4,1953
-4,1953
-5,1953
0,1953
-4,1953
-4,1953
1,1953
-1,1953
-7,1953
-4,1953
1,1953
-5,1953
-4,1953
-4,1953
-1,1953
-4,1953
-5,1953
-5,1953
-1,1953
-2,1953
-3,1953
-4,1953
-1,1953
-1,1953
0,1953
-5,1953
1,1953
-2,1953
2,1953
-1,1953
-5,1953
-3,1953
-1,1953
-6,1953
-4,1953
-4,1953
-2,1953
-8,1953
-5,1953
-8,1953
-1,1953
-4,1953
-2,1953
-4,1953
-2,1953
-3,1953
-2,1953
-7,1953
-1,1953
-2,1953
1,1953
0,1953
-6,1953
-2,1953
-1,1953
-1,1953
-4,1953
-8,1953
-3,1953
-2,1953
1,1953
-3,1953
-3,1953
-5,1953
-2,1953
-7,1953
-6,1953
1,1953
-3,1953
-2,1953
-1,1953
-4,1953
-2,1953
-5,1953
-4,1953
-5,1953
-3,1953
-2,1953
-3,1953
-2,1953
-7,1953
-6,1953
-3,1953
-1,1953
0,1953
-8,1953
-1,1953
-3,1953
-3,1953
-4,1953
-3,1953
-3,1953
-7,1953
1,1953
-3,1953
2,1953
-5,1953
-3,1953
-3,1953
-2,1953
-6,1953
-4,1953
-2,1953
-7,1953
0,1953
-1,1953
-2,1953
-6,1953
1,1953
-5,1953
-3,1953
-4,1953
-5,1953
-6,1953
-4,1953
-3,1953
-2,1953
-4,1953
-1,1953
-3,1953
-3,1953
0,1953
-3,1953
-6,1953
-6,1953
-2,1953
-6,1953
-1,1953
-2,1953
-5,1953
-5,1953
-7,1953
1,1953
-3,1953
2,1953
-1,1953
-1,1953
-2,1953
-5,1953
-8,1953
-6,1953
-5,1953
-5,1953
-4,1953
-4,1953
-1,1953
-2,1953
-1,1953
-4,1953
-6,1953
-3,1953
-5,1953
-5,1953
-4,1953
-1,1953
-4,1953
1,1953
-6,1953
-3,1953
-9,1953
-7,1953
-2,1953
-4,1953
0,1953
-4,1953
-1,1953
-5,1953
-5,1953
-3,1953
-9,1953
0,1953
-4,1953
0,1953
1,1953
-3,1953
1,1953
-4,1953
-6,1953
-6,1953
-5,1953
-6,1953
-6,1953
-4,1953
-3,1953
-9,1953
-3,1953
-2,1953
-1,1953
0,1953
-1,1953
-7,1953
-3,1953
-1,1953
-2,1953
-8,1953
-5,1953
-5,1953
-5,1953
1,1953
-7,1953
-2,1953
-6,1953
-1,1953
-4,1953
-5,1953
-2,1953
-1,1953
-5,1953
-4,1953
-6,1953
-3,1953
-7,1953
0,1953
-3,1953
-3,1953
-3,1953
-2,1953
-3,1953
0,1953
-2,1953
-6,1953
-4,1953
1,1953
-4,1953
-4,1953
-7,1953
-5,1953
-4,1953
0,1953
-4,1953
-4,1953
-5,1953
0,1953
3,1953
-2,1953
-3,1953
-3,1953
-7,1953
-3,1953
-2,1953
-3,1953
-1,1953
-3,1953
-2,1953
-3,1953
-4,1953
-5,1953
-3,1953
-2,1953
-4,1953
-3,1953
-4,1953
-4,1953
-6,1953
0,1953
-5,1953
-3,1953
-1,1953
-5,1953
-2,1953
-6,1953
-1,1953
-4,1953
-3,1953
-6,1953
-2,1953
-4,1953
-2,1953
-2,1953
-3,1953
-2,1953
0,1953
-4,1953
-6,1953
-4,1953
-3,1953
-1,1953
-5,1953
-8,1953
-2,1953
1,1953
-4,1953
-3,1953
-2,1953
-4,1953
-4,1953
0,1953
2,1953
-1,1953
-2,1953
-3,1953
-6,1953
-3,1953
-4,1953
-2,1953
-5,1953
-6,1953
-4,1953
-6,1953
-3,1953
-5,1953
-5,1953
-3,1953
0,1953
-2,1953
-5,1953
0,1953
-2,1953
-5,1953
-4,1953
-1,1953
-4,1953
-2,1953
-7,1953
-1,1953
-2,1953
-4,1953
-5,1953
2,1953
-2,1953
-2,1953
-3,1953
-4,1953
2,1953
-3,1953
-3,1953
-4,1953
-1,1953
-4,1953
-8,1953
-4,1953
-4,1953
-1,1953
-3,1953
-3,1953
-6,1953
-5,1953
-1,1953
0,1953
0,1953
-6,1953
-1,1953
-3,1953
-3,1953
-4,1953
-3,1953
-1,1953
-1,1953
-3,1953
-1,1953
-3,1953
-7,1953
-8,1953
-6,1953
-3,1953
-3,1953
-4,1953
-3,1953
-1,1953
-4,1953
0,1953
-1,1953
-5,1953
-5,1953
-2,1953
-1,1953
-8,1953
-3,1953
-1,1953
-2,1953
-1,1953
1,1953
-3,1953
-3,1953
-3,1953
-3,1953
-5,1953
-3,1953
-4,1953
-4,1953
-2,1953
-4,1953
-9,1953
-4,1953
-3,1953
-5,1953
-2,1953
-5,1953
-1,1953
-5,1953
-4,1953
-2,1953
-4,1953
-3,1953
-7,1953
-2,1953
-8,1953
-3,1953
-2,1953
3,1953
-4,1953
-2,1953
-6,1953
-6,1953
-1,1953
-1,1953
