finestep,counter_asc,counter_desc
-14208,29.0,2.0
-14192,29.0,1.0
-14176,30.0,4.0
-14160,29.0,1.0
-14144,28.0,3.0
-14128,23.0,-1.0
-14112,25.0,1.0
-14096,23.0,1.0
-14080,23.0,-1.0
-14064,26.0,1.0
-14048,29.0,1.0
-14032,27.0,1.0
-14016,26.0,2.0
-14000,29.0,0.0
-13984,28.0,0.0
-13968,29.0,0.0
-13952,26.0,1.0
-13936,25.0,3.0
-13920,29.0,3.0
-13904,25.0,4.0
-13888,30.0,4.0
-13872,26.0,-1.0
-13856,26.0,1.0
-13840,28.0,-1.0
-13824,27.0,2.0
-13808,27.0,1.0
-13792,27.0,-3.0
-13776,31.0,-1.0
-13760,22.0,1.0
-13744,24.0,0.0
-13728,24.0,0.0
-13712,29.0,2.0
-13696,26.0,0.0
-13680,27.0,-4.0
-13664,27.0,-2.0
-13648,28.0,-4.0
-13632,27.0,-1.0
-13616,24.0,-2.0
-13600,26.0,0.0
-13584,27.0,-1.0
-13568,25.0,3.0
-13552,24.0,-1.0
-13536,27.0,3.0
-13520,24.0,1.0
-13504,26.0,1.0
-13488,23.0,-5.0
-13472,24.0,4.0
-13456,22.0,1.0
-13440,27.0,-2.0
-13424,26.0,0.0
-13408,24.0,-3.0
-13392,27.0,0.0
-13376,24.0,-1.0
-13360,22.0,1.0
-13344,26.0,0.0
-13328,24.0,-1.0
-13312,24.0,0.0
-13296,22.0,-4.0
-13280,25.0,-2.0
-13264,21.0,1.0
-13248,25.0,-4.0
-13232,24.0,-5.0
-13216,26.0,0.0
-13200,26.0,-5.0
-13184,29.0,0.0
-13168,24.0,-3.0
-13152,22.0,-4.0
-13136,25.0,1.0
-13120,28.0,-2.0
-13104,26.0,-6.0
-13088,23.0,-2.0
-13072,27.0,-3.0
-13056,29.0,-4.0
-13040,28.0,0.0
-13024,26.0,-3.0
-13008,27.0,-3.0
-12992,26.0,0.0
-12976,27.0,-2.0
-12960,26.0,0.0
-12944,26.0,-1.0
-12928,26.0,0.0
-12912,25.0,-3.0
-12896,23.0,0.0
-12880,21.0,-6.0
-12864,20.0,-2.0
-12848,24.0,2.0
-12832,23.0,-4.0
-12816,28.0,0.0
-12800,23.0,-1.0
-12784,24.0,-2.0
-12768,24.0,0.0
-12752,27.0,-5.0
-12736,23.0,-4.0
-12720,24.0,-4.0
-12704,24.0,-6.0
-12688,25.0,-6.0
-12672,26.0,-6.0
-12656,25.0,-6.0
-12640,22.0,-3.0
-12624,25.0,-2.0
-12608,24.0,-4.0
-12592,24.0,-3.0
-12576,24.0,-6.0
-12560,23.0,-4.0
-12544,21.0,-5.0
-12528,27.0,-2.0
-12512,26.0,-4.0
-12496,22.0,3.0
-12480,22.0,-6.0
-12464,20.0,-7.0
-12448,23.0,-4.0
-12432,29.0,-8.0
-12416,22.0,-4.0
-12400,19.0,-5.0
-12384,27.0,-5.0
-12368,22.0,0.0
-12352,25.0,-2.0
-12336,22.0,-4.0
-12320,24.0,-2.0
-12304,24.0,-5.0
-12288,24.0,-5.0
-12272,20.0,-4.0
-12256,23.0,4.0
-12240,22.0,-7.0
-12224,23.0,-3.0
-12208,21.0,-3.0
-12192,22.0,0.0
-12176,23.0,-3.0
-12160,22.0,-5.0
-12144,20.0,-5.0
-12128,24.0,-5.0
-12112,23.0,-3.0
-12096,22.0,-3.0
-12080,23.0,-4.0
-12064,19.0,-1.0
-12048,21.0,-7.0
-12032,25.0,-2.0
-12016,24.0,-4.0
-12000,24.0,-6.0
-11984,22.0,-2.0
-11968,26.0,-3.0
-11952,20.0,-8.0
-11936,18.0,-9.0
-11920,23.0,-4.0
-11904,22.0,-7.0
-11888,23.0,-3.0
-11872,25.0,-4.0
-11856,22.0,-7.0
-11840,25.0,-4.0
-11824,24.0,-5.0
-11808,23.0,-6.0
-11792,23.0,-2.0
-11776,25.0,-5.0
-11760,26.0,-9.0
-11744,25.0,-2.0
-11728,24.0,-2.0
-11712,19.0,-6.0
-11696,20.0,-7.0
-11680,22.0,-4.0
-11664,24.0,-4.0
-11648,23.0,-5.0
-11632,25.0,-6.0
-11616,24.0,-7.0
-11600,18.0,-5.0
-11584,21.0,-9.0
-11568,22.0,-8.0
-11552,19.0,-6.0
-11536,25.0,-3.0
-11520,22.0,-3.0
-11504,25.0,0.0
-11488,22.0,-8.0
-11472,21.0,-7.0
-11456,22.0,-4.0
-11440,22.0,-5.0
-11424,20.0,-2.0
-11408,22.0,-7.0
-11392,21.0,-5.0
-11376,22.0,-10.0
-11360,20.0,-9.0
-11344,21.0,-4.0
-11328,20.0,-9.0
-11312,24.0,-5.0
-11296,17.0,-5.0
-11280,21.0,-11.0
-11264,20.0,-7.0
-11248,22.0,-3.0
-11232,21.0,-10.0
-11216,19.0,-3.0
-11200,23.0,-7.0
-11184,21.0,-8.0
-11168,21.0,-11.0
-11152,20.0,-2.0
-11136,24.0,-6.0
-11120,22.0,-4.0
-11104,19.0,-7.0
-11088,22.0,-12.0
-11072,17.0,-4.0
-11056,21.0,-4.0
-11040,19.0,-3.0
-11024,16.0,-7.0
-11008,19.0,-10.0
-10992,14.0,-8.0
-10976,20.0,-8.0
-10960,18.0,-11.0
-10944,22.0,-8.0
-10928,20.0,-5.0
-10912,21.0,-8.0
-10896,25.0,-3.0
-10880,20.0,-6.0
-10864,20.0,-4.0
-10848,19.0,-9.0
-10832,21.0,-6.0
-10816,22.0,-11.0
-10800,19.0,-8.0
-10784,21.0,-9.0
-10768,19.0,-4.0
-10752,19.0,-6.0
-10736,20.0,-11.0
-10720,18.0,-10.0
-10704,22.0,-7.0
-10688,17.0,-11.0
-10672,20.0,-6.0
-10656,15.0,-4.0
-10640,19.0,-9.0
-10624,26.0,-12.0
-10608,20.0,-10.0
-10592,20.0,-6.0
-10576,19.0,-7.0
-10560,21.0,-7.0
-10544,18.0,-9.0
-10528,23.0,-7.0
-10512,24.0,-12.0
-10496,21.0,-9.0
-10480,21.0,-8.0
-10464,18.0,-6.0
-10448,20.0,-12.0
-10432,22.0,-12.0
-10416,18.0,-3.0
-10400,22.0,-7.0
-10384,17.0,-5.0
-10368,17.0,-10.0
-10352,18.0,-10.0
-10336,17.0,-9.0
-10320,20.0,-8.0
-10304,19.0,-9.0
-10288,21.0,-7.0
-10272,19.0,-14.0
-10256,18.0,-8.0
-10240,18.0,-10.0
-10224,26.0,-5.0
-10208,18.0,-8.0
-10192,19.0,-9.0
-10176,21.0,-6.0
-10160,19.0,-11.0
-10144,21.0,-8.0
-10128,17.0,-11.0
-10112,21.0,-8.0
-10096,20.0,-12.0
-10080,18.0,-5.0
-10064,18.0,-11.0
-10048,20.0,-9.0
-10032,14.0,-11.0
-10016,21.0,-9.0
-10000,22.0,-9.0
-9984,21.0,-7.0
-9968,15.0,-9.0
-9952,20.0,-10.0
-9936,16.0,-11.0
-9920,14.0,-11.0
-9904,18.0,-8.0
-9888,16.0,-12.0
-9872,15.0,-8.0
-9856,16.0,-8.0
-9840,16.0,-6.0
-9824,20.0,-12.0
-9808,18.0,-11.0
-9792,19.0,-13.0
-9776,20.0,-8.0
-9760,20.0,-10.0
-9744,20.0,-8.0
-9728,16.0,-7.0
-9712,23.0,-12.0
-9696,15.0,-10.0
-9680,14.0,-7.0
-9664,19.0,-5.0
-9648,20.0,-8.0
-9632,17.0,-8.0
-9616,16.0,-9.0
-9600,18.0,-11.0
-9584,18.0,-13.0
-9568,21.0,-10.0
-9552,21.0,-10.0
-9536,15.0,-9.0
-9520,14.0,-12.0
-9504,16.0,-11.0
-9488,17.0,-11.0
-9472,20.0,-11.0
-9456,14.0,-11.0
-9440,16.0,-9.0
-9424,18.0,-8.0
-9408,22.0,-12.0
-9392,15.0,-11.0
-9376,18.0,-10.0
-9360,19.0,-10.0
-9344,16.0,-10.0
-9328,16.0,-10.0
-9312,19.0,-12.0
-9296,16.0,-13.0
-9280,20.0,-9.0
-9264,18.0,-14.0
-9248,17.0,-12.0
-9232,16.0,-10.0
-9216,20.0,-17.0
-9200,16.0,-12.0
-9184,15.0,-9.0
-9168,18.0,-9.0
-9152,16.0,-9.0
-9136,17.0,-11.0
-9120,20.0,-11.0
-9104,19.0,-10.0
-9088,18.0,-11.0
-9072,12.0,-9.0
-9056,15.0,-12.0
-9040,18.0,-10.0
-9024,20.0,-7.0
-9008,14.0,-10.0
-8992,17.0,-13.0
-8976,20.0,-9.0
-8960,11.0,-11.0
-8944,19.0,-15.0
-8928,15.0,-14.0
-8912,15.0,-14.0
-8896,18.0,-11.0
-8880,17.0,-15.0
-8864,18.0,-10.0
-8848,13.0,-14.0
-8832,17.0,-10.0
-8816,16.0,-16.0
-8800,12.0,-11.0
-8784,15.0,-13.0
-8768,19.0,-13.0
-8752,15.0,-14.0
-8736,18.0,-12.0
-8720,19.0,-14.0
-8704,17.0,-8.0
-8688,13.0,-12.0
-8672,17.0,-14.0
-8656,18.0,-11.0
-8640,14.0,-11.0
-8624,11.0,-9.0
-8608,17.0,-9.0
-8592,15.0,-14.0
-8576,12.0,-11.0
-8560,15.0,-12.0
-8544,16.0,-14.0
-8528,13.0,-16.0
-8512,16.0,-16.0
-8496,15.0,-13.0
-8480,19.0,-14.0
-8464,17.0,-12.0
-8448,14.0,-13.0
-8432,16.0,-12.0
-8416,13.0,-14.0
-8400,13.0,-13.0
-8384,16.0,-14.0
-8368,14.0,-12.0
-8352,16.0,-15.0
-8336,13.0,-13.0
-8320,16.0,-11.0
-8304,14.0,-9.0
-8288,13.0,-13.0
-8272,15.0,-10.0
-8256,14.0,-13.0
-8240,18.0,-16.0
-8224,16.0,-13.0
-8208,16.0,-12.0
-8192,15.0,-15.0
-8176,14.0,-12.0
-8160,15.0,-12.0
-8144,11.0,-13.0
-8128,12.0,-16.0
-8112,15.0,-17.0
-8096,14.0,-15.0
-8080,15.0,-15.0
-8064,14.0,-12.0
-8048,11.0,-16.0
-8032,14.0,-14.0
-8016,10.0,-13.0
-8000,16.0,-15.0
-7984,18.0,-18.0
-7968,16.0,-11.0
-7952,15.0,-11.0
-7936,12.0,-13.0
-7920,15.0,-11.0
-7904,16.0,-13.0
-7888,14.0,-18.0
-7872,11.0,-16.0
-7856,16.0,-13.0
-7840,16.0,-16.0
-7824,13.0,-15.0
-7808,18.0,-16.0
-7792,13.0,-20.0
-7776,12.0,-18.0
-7760,17.0,-18.0
-7744,12.0,-17.0
-7728,17.0,-15.0
-7712,14.0,-12.0
-7696,15.0,-13.0
-7680,15.0,-15.0
-7664,10.0,-16.0
-7648,15.0,-16.0
-7632,12.0,-15.0
-7616,14.0,-15.0
-7600,13.0,-15.0
-7584,12.0,-16.0
-7568,19.0,-14.0
-7552,15.0,-16.0
-7536,14.0,-14.0
-7520,16.0,-16.0
-7504,14.0,-16.0
-7488,10.0,-17.0
-7472,11.0,-18.0
-7456,13.0,-13.0
-7440,15.0,-13.0
-7424,16.0,-21.0
-7408,14.0,-17.0
-7392,12.0,-17.0
-7376,16.0,-16.0
-7360,10.0,-16.0
-7344,7.0,-15.0
-7328,11.0,-14.0
-7312,15.0,-16.0
-7296,11.0,-17.0
-7280,11.0,-16.0
-7264,11.0,-17.0
-7248,12.0,-17.0
-7232,12.0,-11.0
-7216,11.0,-16.0
-7200,9.0,-19.0
-7184,9.0,-15.0
-7168,12.0,-15.0
-7152,12.0,-18.0
-7136,14.0,-12.0
-7120,13.0,-16.0
-7104,10.0,-20.0
-7088,13.0,-17.0
-7072,9.0,-20.0
-7056,11.0,-18.0
-7040,12.0,-16.0
-7024,14.0,-18.0
-7008,15.0,-16.0
-6992,13.0,-17.0
-6976,14.0,-16.0
-6960,10.0,-15.0
-6944,11.0,-15.0
-6928,13.0,-12.0
-6912,13.0,-17.0
-6896,12.0,-16.0
-6880,7.0,-13.0
-6864,11.0,-14.0
-6848,13.0,-16.0
-6832,13.0,-17.0
-6816,13.0,-18.0
-6800,13.0,-16.0
-6784,14.0,-17.0
-6768,9.0,-16.0
-6752,11.0,-13.0
-6736,11.0,-20.0
-6720,12.0,-13.0
-6704,15.0,-18.0
-6688,12.0,-20.0
-6672,8.0,-13.0
-6656,10.0,-16.0
-6640,10.0,-14.0
-6624,13.0,-19.0
-6608,11.0,-12.0
-6592,12.0,-17.0
-6576,11.0,-17.0
-6560,14.0,-17.0
-6544,11.0,-20.0
-6528,14.0,-20.0
-6512,10.0,-19.0
-6496,12.0,-18.0
-6480,10.0,-16.0
-6464,10.0,-18.0
-6448,14.0,-20.0
-6432,15.0,-21.0
-6416,10.0,-21.0
-6400,8.0,-18.0
-6384,11.0,-19.0
-6368,15.0,-20.0
-6352,11.0,-20.0
-6336,8.0,-23.0
-6320,14.0,-18.0
-6304,12.0,-20.0
-6288,13.0,-25.0
-6272,6.0,-20.0
-6256,13.0,-20.0
-6240,11.0,-18.0
-6224,8.0,-13.0
-6208,11.0,-20.0
-6192,10.0,-16.0
-6176,11.0,-19.0
-6160,10.0,-21.0
-6144,17.0,-18.0
-6128,13.0,-16.0
-6112,11.0,-21.0
-6096,10.0,-23.0
-6080,13.0,-19.0
-6064,10.0,-25.0
-6048,6.0,-20.0
-6032,10.0,-15.0
-6016,8.0,-20.0
-6000,11.0,-22.0
-5984,7.0,-20.0
-5968,10.0,-18.0
-5952,13.0,-19.0
-5936,9.0,-17.0
-5920,9.0,-23.0
-5904,10.0,-18.0
-5888,11.0,-21.0
-5872,12.0,-18.0
-5856,5.0,-22.0
-5840,11.0,-19.0
-5824,10.0,-16.0
-5808,12.0,-20.0
-5792,8.0,-22.0
-5776,11.0,-24.0
-5760,9.0,-20.0
-5744,13.0,-17.0
-5728,8.0,-21.0
-5712,10.0,-18.0
-5696,11.0,-23.0
-5680,10.0,-19.0
-5664,10.0,-20.0
-5648,5.0,-23.0
-5632,6.0,-24.0
-5616,10.0,-22.0
-5600,12.0,-22.0
-5584,9.0,-20.0
-5568,7.0,-20.0
-5552,8.0,-24.0
-5536,13.0,-25.0
-5520,6.0,-19.0
-5504,9.0,-20.0
-5488,13.0,-19.0
-5472,8.0,-21.0
-5456,11.0,-19.0
-5440,8.0,-21.0
-5424,13.0,-18.0
-5408,6.0,-22.0
-5392,11.0,-26.0
-5376,8.0,-21.0
-5360,12.0,-24.0
-5344,9.0,-22.0
-5328,4.0,-20.0
-5312,12.0,-20.0
-5296,11.0,-24.0
-5280,14.0,-24.0
-5264,8.0,-17.0
-5248,11.0,-24.0
-5232,9.0,-22.0
-5216,7.0,-21.0
-5200,7.0,-26.0
-5184,10.0,-20.0
-5168,9.0,-25.0
-5152,11.0,-28.0
-5136,6.0,-22.0
-5120,5.0,-19.0
-5104,9.0,-21.0
-5088,8.0,-20.0
-5072,8.0,-21.0
-5056,8.0,-18.0
-5040,8.0,-19.0
-5024,11.0,-25.0
-5008,9.0,-24.0
-4992,8.0,-25.0
-4976,8.0,-21.0
-4960,9.0,-20.0
-4944,8.0,-19.0
-4928,8.0,-22.0
-4912,8.0,-19.0
-4896,8.0,-26.0
-4880,7.0,-23.0
-4864,8.0,-27.0
-4848,8.0,-22.0
-4832,7.0,-23.0
-4816,12.0,-20.0
-4800,7.0,-23.0
-4784,8.0,-23.0
-4768,9.0,-21.0
-4752,10.0,-26.0
-4736,8.0,-19.0
-4720,9.0,-23.0
-4704,9.0,-22.0
-4688,10.0,-23.0
-4672,5.0,-23.0
-4656,12.0,-21.0
-4640,9.0,-24.0
-4624,8.0,-26.0
-4608,3.0,-24.0
-4592,5.0,-28.0
-4576,7.0,-28.0
-4560,10.0,-21.0
-4544,4.0,-23.0
-4528,2.0,-25.0
-4512,7.0,-24.0
-4496,8.0,-23.0
-4480,5.0,-17.0
-4464,6.0,-19.0
-4448,4.0,-21.0
-4432,7.0,-27.0
-4416,8.0,-21.0
-4400,8.0,-25.0
-4384,6.0,-26.0
-4368,5.0,-26.0
-4352,3.0,-23.0
-4336,2.0,-26.0
-4320,10.0,-21.0
-4304,10.0,-19.0
-4288,9.0,-23.0
-4272,9.0,-23.0
-4256,7.0,-29.0
-4240,6.0,-26.0
-4224,6.0,-26.0
-4208,7.0,-22.0
-4192,4.0,-25.0
-4176,5.0,-23.0
-4160,7.0,-27.0
-4144,6.0,-26.0
-4128,3.0,-24.0
-4112,6.0,-29.0
-4096,4.0,-23.0
-4080,9.0,-25.0
-4064,7.0,-27.0
-4048,5.0,-23.0
-4032,5.0,-25.0
-4016,5.0,-24.0
-4000,5.0,-25.0
-3984,8.0,-24.0
-3968,8.0,-21.0
-3952,8.0,-26.0
-3936,8.0,-27.0
-3920,6.0,-27.0
-3904,7.0,-26.0
-3888,10.0,-25.0
-3872,7.0,-25.0
-3856,6.0,-24.0
-3840,4.0,-26.0
-3824,5.0,-23.0
-3808,6.0,-23.0
-3792,6.0,-27.0
-3776,4.0,-25.0
-3760,7.0,-26.0
-3744,4.0,-22.0
-3728,8.0,-29.0
-3712,5.0,-25.0
-3696,9.0,-24.0
-3680,3.0,-27.0
-3664,5.0,-22.0
-3648,6.0,-26.0
-3632,5.0,-25.0
-3616,7.0,-20.0
-3600,7.0,-29.0
-3584,4.0,-24.0
-3568,1.0,-23.0
-3552,7.0,-25.0
-3536,4.0,-23.0
-3520,4.0,-25.0
-3504,1.0,-27.0
-3488,7.0,-27.0
-3472,7.0,-22.0
-3456,5.0,-24.0
-3440,6.0,-28.0
-3424,-1.0,-27.0
-3408,3.0,-26.0
-3392,8.0,-25.0
-3376,6.0,-25.0
-3360,5.0,-28.0
-3344,6.0,-29.0
-3328,6.0,-29.0
-3312,1.0,-25.0
-3296,6.0,-27.0
-3280,7.0,-26.0
-3264,3.0,-25.0
-3248,7.0,-27.0
-3232,4.0,-29.0
-3216,4.0,-27.0
-3200,3.0,-26.0
-3184,1.0,-27.0
-3168,2.0,-29.0
-3152,2.0,-26.0
-3136,8.0,-27.0
-3120,2.0,-28.0
-3104,5.0,-28.0
-3088,1.0,-25.0
-3072,7.0,-28.0
-3056,3.0,-25.0
-3040,2.0,-23.0
-3024,2.0,-26.0
-3008,3.0,-26.0
-2992,3.0,-26.0
-2976,1.0,-28.0
-2960,5.0,-24.0
-2944,5.0,-25.0
-2928,0.0,-28.0
-2912,0.0,-27.0
-2896,5.0,-28.0
-2880,6.0,-24.0
-2864,4.0,-28.0
-2848,8.0,-29.0
-2832,7.0,-29.0
-2816,0.0,-26.0
-2800,6.0,-23.0
-2784,4.0,-30.0
-2768,2.0,-30.0
-2752,6.0,-28.0
-2736,0.0,-29.0
-2720,4.0,-25.0
-2704,2.0,-29.0
-2688,6.0,-30.0
-2672,2.0,-30.0
-2656,4.0,-29.0
-2640,1.0,-28.0
-2624,1.0,-27.0
-2608,-1.0,-26.0
-2592,4.0,-26.0
-2576,0.0,-28.0
-2560,2.0,-27.0
-2544,3.0,-29.0
-2528,5.0,-30.0
-2512,3.0,-26.0
-2496,4.0,-27.0
-2480,5.0,-27.0
-2464,3.0,-29.0
-2448,4.0,-29.0
-2432,5.0,-28.0
-2416,2.0,-27.0
-2400,3.0,-23.0
-2384,3.0,-35.0
-2368,2.0,-29.0
-2352,3.0,-27.0
-2336,3.0,-29.0
-2320,4.0,-28.0
-2304,-1.0,-30.0
-2288,1.0,-26.0
-2272,2.0,-27.0
-2256,1.0,-32.0
-2240,-2.0,-30.0
-2224,3.0,-25.0
-2208,1.0,-31.0
-2192,4.0,-26.0
-2176,1.0,-31.0
-2160,2.0,-29.0
-2144,0.0,-32.0
-2128,3.0,-31.0
-2112,3.0,-30.0
-2096,0.0,-29.0
-2080,5.0,-26.0
-2064,2.0,-31.0
-2048,7.0,-31.0
-2032,0.0,-33.0
-2016,1.0,-31.0
-2000,4.0,-27.0
-1984,3.0,-30.0
-1968,-2.0,-31.0
-1952,1.0,-31.0
-1936,2.0,-28.0
-1920,-3.0,-27.0
-1904,0.0,-34.0
-1888,-3.0,-34.0
-1872,4.0,-35.0
-1856,2.0,-27.0
-1840,3.0,-27.0
-1824,3.0,-28.0
-1808,3.0,-33.0
-1792,1.0,-30.0
-1776,4.0,-31.0
-1760,0.0,-32.0
-1744,1.0,-25.0
-1728,2.0,-30.0
-1712,2.0,-30.0
-1696,7.0,-28.0
-1680,0.0,-32.0
-1664,-1.0,-29.0
-1648,-1.0,-31.0
-1632,4.0,-29.0
-1616,0.0,-30.0
-1600,1.0,-31.0
-1584,3.0,-31.0
-1568,4.0,-34.0
-1552,4.0,-32.0
-1536,3.0,-30.0
-1520,2.0,-33.0
-1504,1.0,-25.0
-1488,-1.0,-33.0
-1472,2.0,-29.0
-1456,4.0,-30.0
-1440,1.0,-28.0
-1424,-1.0,-29.0
-1408,2.0,-31.0
-1392,1.0,-28.0
-1376,1.0,-33.0
-1360,5.0,-32.0
-1344,-1.0,-34.0
-1328,0.0,-30.0
-1312,2.0,-32.0
-1296,2.0,-34.0
-1280,0.0,-29.0
-1264,-1.0,-34.0
-1248,-2.0,-31.0
-1232,-2.0,-32.0
-1216,0.0,-32.0
-1200,0.0,-31.0
-1184,1.0,-31.0
-1168,-5.0,-29.0
-1152,2.0,-38.0
-1136,2.0,-32.0
-1120,1.0,-32.0
-1104,3.0,-33.0
-1088,2.0,-32.0
-1072,2.0,-28.0
-1056,-1.0,-29.0
-1040,4.0,-31.0
-1024,1.0,-39.0
-1008,1.0,-37.0
-992,2.0,-32.0
-976,3.0,-28.0
-960,2.0,-33.0
-944,1.0,-29.0
-928,2.0,-38.0
-912,3.0,-41.0
-896,2.0,-33.0
-880,-1.0,-32.0
-864,-2.0,-34.0
-848,0.0,-26.0
-832,0.0,-22.0
-816,-2.0,-33.0
-800,1.0,-34.0
-784,0.0,-27.0
-768,0.0,-38.0
-752,-1.0,-36.0
-736,0.0,-38.0
-720,-1.0,-34.0
-704,-4.0,-34.0
-688,1.0,-33.0
-672,2.0,-40.0
-656,0.0,-35.0
-640,-1.0,-36.0
-624,1.0,-31.0
-608,3.0,-32.0
-592,-3.0,-36.0
-576,-4.0,-31.0
-560,-1.0,-32.0
-544,0.0,-31.0
-528,-3.0,-34.0
-512,0.0,-35.0
-496,-2.0,-32.0
-480,-5.0,-35.0
-464,-3.0,-32.0
-448,-1.0,-35.0
-432,2.0,-30.0
-416,2.0,-31.0
-400,-3.0,-34.0
-384,-4.0,-30.0
-368,-2.0,-35.0
-352,-1.0,-33.0
-336,-1.0,-29.0
-320,0.0,-35.0
-304,-3.0,-30.0
-288,-4.0,-34.0
-272,-5.0,-34.0
-256,-2.0,-31.0
-240,1.0,-35.0
-224,-1.0,-36.0
-208,-2.0,-33.0
-192,-4.0,-36.0
-176,-4.0,-35.0
-160,-1.0,-32.0
-144,-1.0,-31.0
-128,-3.0,-34.0
-112,-4.0,-38.0
-96,0.0,-34.0
-80,-2.0,-29.0
-64,-3.0,-32.0
-48,-6.0,-33.0
-32,-4.0,-39.0
-16,-2.0,-34.0
0,-2.0,-37.0
16,-2.0,-37.0
32,-1.0,-36.0
48,0.0,-40.0
64,1.0,-26.0
80,0.0,-38.0
96,-4.0,-33.0
112,-4.0,-34.0
128,-1.0,-39.0
144,1.0,-34.0
160,-3.0,-28.0
176,-8.0,-38.0
192,-2.0,-36.0
208,-2.0,-41.0
224,-2.0,-39.0
240,-1.0,-34.0
256,-2.0,-32.0
272,-1.0,-35.0
288,-3.0,-36.0
304,-4.0,-36.0
320,-4.0,-34.0
336,-6.0,-34.0
352,-3.0,-38.0
368,-2.0,-33.0
384,-5.0,-35.0
400,-4.0,-34.0
416,-6.0,-34.0
432,-1.0,-34.0
448,0.0,-30.0
464,0.0,-37.0
480,0.0,-39.0
496,-2.0,-35.0
512,-7.0,-37.0
528,-5.0,-37.0
544,-2.0,-40.0
560,-4.0,-34.0
576,-2.0,-38.0
592,3.0,-33.0
608,-5.0,-36.0
624,-4.0,-35.0
640,-2.0,-40.0
656,-5.0,-40.0
672,-2.0,-34.0
688,-5.0,-39.0
704,0.0,-36.0
720,-2.0,-41.0
736,-3.0,-38.0
752,-4.0,-37.0
768,-4.0,-41.0
784,-4.0,-37.0
800,-6.0,-35.0
816,-4.0,-37.0
832,-7.0,-34.0
848,-1.0,-40.0
864,-4.0,-45.0
880,-6.0,-31.0
896,-3.0,-30.0
912,-2.0,-38.0
928,-6.0,-36.0
944,-2.0,-37.0
960,-4.0,-36.0
976,-2.0,-33.0
992,0.0,-37.0
1008,-9.0,-35.0
1024,-1.0,-39.0
1040,-6.0,-37.0
1056,-4.0,-34.0
1072,-4.0,-39.0
1088,-4.0,-43.0
1104,-8.0,-36.0
1120,-4.0,-37.0
1136,-3.0,-33.0
1152,-4.0,-41.0
1168,-5.0,-40.0
1184,-4.0,-32.0
1200,-4.0,-40.0
1216,-5.0,-35.0
1232,-6.0,-36.0
1248,-7.0,-39.0
1264,-2.0,-42.0
1280,-5.0,-43.0
1296,-6.0,-35.0
1312,-2.0,-38.0
1328,-3.0,-39.0
1344,-4.0,-41.0
1360,-6.0,-37.0
1376,-4.0,-35.0
1392,-5.0,-41.0
1408,-5.0,-41.0
1424,-4.0,-37.0
1440,-8.0,-37.0
1456,-5.0,-41.0
1472,-7.0,-37.0
1488,-4.0,-42.0
1504,-5.0,-42.0
1520,-7.0,-40.0
1536,-6.0,-40.0
1552,-4.0,-42.0
1568,-8.0,-37.0
1584,-8.0,-41.0
1600,-5.0,-36.0
1616,-4.0,-41.0
1632,-7.0,-40.0
1648,-4.0,-35.0
1664,-7.0,-44.0
1680,-4.0,-37.0
1696,-8.0,-39.0
1712,-5.0,-39.0
1728,-7.0,-35.0
1744,-6.0,-29.0
1760,-4.0,-35.0
1776,-3.0,-41.0
1792,-6.0,-36.0
1808,-5.0,-39.0
1824,-7.0,-44.0
1840,-5.0,-35.0
1856,-6.0,-39.0
1872,-6.0,-43.0
1888,-5.0,-40.0
1904,-5.0,-38.0
1920,-8.0,-40.0
1936,-4.0,-40.0
1952,-10.0,-42.0
1968,-6.0,-45.0
1984,-9.0,-36.0
2000,-5.0,-42.0
2016,-8.0,-36.0
2032,-3.0,-43.0
2048,-8.0,-40.0
2064,-7.0,-41.0
2080,-8.0,-36.0
2096,-4.0,-43.0
2112,-6.0,-44.0
2128,-12.0,-37.0
2144,-6.0,-37.0
2160,-9.0,-40.0
2176,-9.0,-38.0
2192,-6.0,-40.0
2208,-7.0,-41.0
2224,-4.0,-41.0
2240,-7.0,-43.0
2256,-6.0,-39.0
2272,-6.0,-42.0
2288,-8.0,-39.0
2304,-7.0,-37.0
2320,-5.0,-41.0
2336,-9.0,-44.0
2352,-13.0,-39.0
2368,-5.0,-40.0
2384,-8.0,-41.0
2400,-4.0,-43.0
2416,-10.0,-37.0
2432,-7.0,-38.0
2448,-9.0,-45.0
2464,-8.0,-42.0
2480,-5.0,-42.0
2496,-10.0,-41.0
2512,-12.0,-42.0
2528,-9.0,-41.0
2544,-12.0,-46.0
2560,-10.0,-40.0
2576,-7.0,-40.0
2592,-9.0,-42.0
2608,-10.0,-40.0
2624,-6.0,-42.0
2640,-7.0,-39.0
2656,-5.0,-43.0
2672,-9.0,-36.0
2688,-8.0,-40.0
2704,-12.0,-46.0
2720,-7.0,-47.0
2736,-7.0,-46.0
2752,-10.0,-40.0
2768,-11.0,-39.0
2784,-7.0,-39.0
2800,-6.0,-40.0
2816,-6.0,-39.0
2832,-9.0,-42.0
2848,-9.0,-41.0
2864,-6.0,-37.0
2880,-7.0,-41.0
2896,-9.0,-43.0
2912,-10.0,-39.0
2928,-13.0,-44.0
2944,-13.0,-36.0
2960,-10.0,-41.0
2976,-12.0,-39.0
2992,-8.0,-45.0
3008,-10.0,-39.0
3024,-8.0,-47.0
3040,-7.0,-44.0
3056,-7.0,-44.0
3072,-10.0,-41.0
3088,-12.0,-39.0
3104,-9.0,-41.0
3120,-14.0,-44.0
3136,-10.0,-43.0
3152,-7.0,-44.0
