pos,voltage
-53,70312
-52,70312
-52,70312
-53,70312
-54,70312
-53,70312
-53,70312
-53,70312
-54,70312
-52,70312
-54,70312
-52,70312
-55,70312
-56,70312
-49,70312
-48,70312
-52,70312
-52,70312
-53,70312
-53,70312
-52,70312
-49,70312
-52,70312
-54,70312
-53,70312
-53,70312
-52,70312
-53,70312
-54,70312
-53,70312
-52,70312
-52,70312
-54,70312
-54,70312
-53,70312
-53,70312
-50,70312
-53,70312
-54,70312
-55,70312
-51,70312
-53,70312
-50,70312
-53,70312
-56,70312
-52,70312
-50,70312
-54,70312
-53,70312
-51,70312
-50,70312
-50,70312
-55,70312
-50,70312
-50,70312
-52,70312
-54,70312
-52,70312
-57,70312
-54,70312
-51,70312
-53,70312
-55,70312
-52,70312
-53,70312
-51,70312
-51,70312
-53,70312
-52,70312
-54,70312
-54,70312
-50,70312
-54,70312
-50,70312
-51,70312
-52,70312
-55,70312
-52,70312
-52,70312
-52,70312
-52,70312
-54,70312
-55,70312
-50,70312
-55,70312
-51,70312
-56,70312
-56,70312
-54,70312
-50,70312
-54,70312
-52,70312
-55,70312
-53,70312
-48,70312
-52,70312
-53,70312
-52,70312
-51,70312
-57,70312
-50,70312
-50,70312
-55,70312
-52,70312
-51,70312
-52,70312
-52,70312
-53,70312
-55,70312
-50,70312
-56,70312
-51,70312
-53,70312
-52,70312
-53,70312
-54,70312
-52,70312
-52,70312
-48,70312
-52,70312
-52,70312
-54,70312
-52,70312
-55,70312
-53,70312
-57,70312
-50,70312
-51,70312
-53,70312
-49,70312
-50,70312
-53,70312
-51,70312
-53,70312
-54,70312
-53,70312
-51,70312
-51,70312
-53,70312
-54,70312
-53,70312
-51,70312
-54,70312
-54,70312
-51,70312
-52,70312
-50,70312
-52,70312
-53,70312
-50,70312
-49,70312
-52,70312
-55,70312
-54,70312
-52,70312
-53,70312
-49,70312
-51,70312
-53,70312
-50,70312
-54,70312
-53,70312
-52,70312
-50,70312
-53,70312
-52,70312
-52,70312
-55,70312
-55,70312
-55,70312
-52,70312
-51,70312
-49,70312
-53,70312
-51,70312
-53,70312
-49,70312
-52,70312
-51,70312
-52,70312
-51,70312
-51,70312
-52,70312
-49,70312
-54,70312
-52,70312
-51,70312
-51,70312
-57,70312
-52,70312
-54,70312
-53,70312
-56,70312
-50,70312
-52,70312
-52,70312
-53,70312
-52,70312
-52,70312
-54,70312
-50,70312
-54,70312
-52,70312
-52,70312
-54,70312
-55,70312
-52,70312
-50,70312
-52,70312
-52,70312
-52,70312
-51,70312
-54,70312
-50,70312
-49,70312
-55,70312
-50,70312
-52,70312
-54,70312
-50,70312
-50,70312
-53,70312
-52,70312
-51,70312
-53,70312
-50,70312
-51,70312
-52,70312
-53,70312
-54,70312
-51,70312
-53,70312
-50,70312
-54,70312
-53,70312
-53,70312
-53,70312
-57,70312
-52,70312
-56,70312
-50,70312
-52,70312
-53,70312
-54,70312
-51,70312
-57,70312
-49,70312
-49,70312
-56,70312
-52,70312
-51,70312
-55,70312
-53,70312
-56,70312
-52,70312
-51,70312
-53,70312
-52,70312
-53,70312
-55,70312
-51,70312
-52,70312
-51,70312
-52,70312
-52,70312
-54,70312
-53,70312
-50,70312
-53,70312
-53,70312
-55,70312
-50,70312
-53,70312
-52,70312
-53,70312
-52,70312
-52,70312
-48,70312
-54,70312
-55,70312
-54,70312
-53,70312
-55,70312
-55,70312
-52,70312
-55,70312
-53,70312
-56,70312
-50,70312
-52,70312
-51,70312
-51,70312
-53,70312
-52,70312
-55,70312
-55,70312
-53,70312
-53,70312
-51,70312
-51,70312
-53,70312
-54,70312
-53,70312
-53,70312
-52,70312
-54,70312
-55,70312
-52,70312
-51,70312
-52,70312
-52,70312
-51,70312
-53,70312
-56,70312
-51,70312
-50,70312
-49,70312
-55,70312
-58,70312
-52,70312
-55,70312
-54,70312
-51,70312
-52,70312
-51,70312
-51,70312
-52,70312
-55,70312
-54,70312
-52,70312
-53,70312
-51,70312
-52,70312
-54,70312
-55,70312
-52,70312
-53,70312
-51,70312
-52,70312
-54,70312
-51,70312
-54,70312
-54,70312
-52,70312
-48,70312
-54,70312
-54,70312
-55,70312
-54,70312
-56,70312
-54,70312
-49,70312
-53,70312
-52,70312
-53,70312
-54,70312
-55,70312
-52,70312
-51,70312
-54,70312
-51,70312
-52,70312
-54,70312
-50,70312
-51,70312
-53,70312
-55,70312
-51,70312
-51,70312
-51,70312
-54,70312
-53,70312
-50,70312
-49,70312
-52,70312
-55,70312
-53,70312
-51,70312
-53,70312
-51,70312
-51,70312
-52,70312
-54,70312
-53,70312
-53,70312
-52,70312
-50,70312
-50,70312
-52,70312
-54,70312
-56,70312
-50,70312
-52,70312
-53,70312
-53,70312
-53,70312
-53,70312
-53,70312
-54,70312
-53,70312
-55,70312
-54,70312
-54,70312
-54,70312
-56,70312
-52,70312
-52,70312
-52,70312
-55,70312
-54,70312
-52,70312
-53,70312
-53,70312
-52,70312
-54,70312
-52,70312
-52,70312
-52,70312
-55,70312
-52,70312
-57,70312
-52,70312
-49,70312
-51,70312
-51,70312
-50,70312
-53,70312
-54,70312
-53,70312
-55,70312
-54,70312
-53,70312
-54,70312
-50,70312
-54,70312
-54,70312
-54,70312
-52,70312
-53,70312
-54,70312
-55,70312
-53,70312
-52,70312
-52,70312
-54,70312
-53,70312
-51,70312
-55,70312
-52,70312
-51,70312
-52,70312
-51,70312
-55,70312
-50,70312
-52,70312
-51,70312
-51,70312
-55,70312
-51,70312
-52,70312
-53,70312
-54,70312
-52,70312
-54,70312
-52,70312
-55,70312
-49,70312
-52,70312
-52,70312
-53,70312
-54,70312
-53,70312
-52,70312
-54,70312
-52,70312
-55,70312
-56,70312
-52,70312
-49,70312
-53,70312
-52,70312
-53,70312
-55,70312
-52,70312
-53,70312
-55,70312
-53,70312
-50,70312
-49,70312
-50,70312
-57,70312
-56,70312
-52,70312
-52,70312
-50,70312
-54,70312
-49,70312
-54,70312
-54,70312
-52,70312
-52,70312
-51,70312
-52,70312
-53,70312
-54,70312
-53,70312
-54,70312
-54,70312
-52,70312
-57,70312
-52,70312
-53,70312
-50,70312
-53,70312
-54,70312
-55,70312
-56,70312
-55,70312
-53,70312
-56,70312
-55,70312
-55,70312
-53,70312
-54,70312
-49,70312
-54,70312
-54,70312
-56,70312
-50,70312
-52,70312
-53,70312
-55,70312
-53,70312
-51,70312
-52,70312
-50,70312
-53,70312
-54,70312
-51,70312
-53,70312
-54,70312
-53,70312
-53,70312
-57,70312
-52,70312
-52,70312
-53,70312
-53,70312
-54,70312
-52,70312
-53,70312
-52,70312
-50,70312
-49,70312
-53,70312
-55,70312
-53,70312
-56,70312
-53,70312
-56,70312
-52,70312
-54,70312
-51,70312
-52,70312
-52,70312
-57,70312
-54,70312
-51,70312
-52,70312
-53,70312
-53,70312
-53,70312
-56,70312
-54,70312
-53,70312
-51,70312
-53,70312
-52,70312
-54,70312
-53,70312
-50,70312
-53,70312
-54,70312
-51,70312
-56,70312
-54,70312
-52,70312
-54,70312
-52,70312
-51,70312
-53,70312
-56,70312
-54,70312
-52,70312
-52,70312
-52,70312
-51,70312
-52,70312
-56,70312
-53,70312
-54,70312
-52,70312
-52,70312
-52,70312
-55,70312
-54,70312
-52,70312
-51,70312
-52,70312
-57,70312
-52,70312
-51,70312
-54,70312
-54,70312
-51,70312
-50,70312
-52,70312
-51,70312
-54,70312
-53,70312
-52,70312
-52,70312
-53,70312
-54,70312
-54,70312
-54,70312
-53,70312
-53,70312
-55,70312
-53,70312
-54,70312
-50,70312
-55,70312
-54,70312
-53,70312
-52,70312
-49,70312
-54,70312
-54,70312
-53,70312
-50,70312
-51,70312
-50,70312
-52,70312
-51,70312
-52,70312
-53,70312
-54,70312
-52,70312
-51,70312
-55,70312
-50,70312
-50,70312
-54,70312
-53,70312
-50,70312
-52,70312
-51,70312
-55,70312
-51,70312
-51,70312
-57,70312
-55,70312
-53,70312
-50,70312
-54,70312
-54,70312
-51,70312
-53,70312
-52,70312
-53,70312
-52,70312
-53,70312
-54,70312
-53,70312
-55,70312
-49,70312
-52,70312
-56,70312
-51,70312
-53,70312
-56,70312
-53,70312
-52,70312
-52,70312
-52,70312
-56,70312
-55,70312
-54,70312
-56,70312
-55,70312
-54,70312
-51,70312
-55,70312
-54,70312
-55,70312
-49,70312
-52,70312
-52,70312
-50,70312
-54,70312
-55,70312
-54,70312
-49,70312
-49,70312
-51,70312
-54,70312
-51,70312
-54,70312
-55,70312
-52,70312
-57,70312
-53,70312
-54,70312
-54,70312
-54,70312
-54,70312
-54,70312
-54,70312
-53,70312
-55,70312
-56,70312
-53,70312
-52,70312
-56,70312
-53,70312
-54,70312
-51,70312
-53,70312
-55,70312
-51,70312
-52,70312
-53,70312
-53,70312
-49,70312
-52,70312
-53,70312
-53,70312
-54,70312
-54,70312
-52,70312
-53,70312
-54,70312
-52,70312
-51,70312
-49,70312
-49,70312
-54,70312
-52,70312
-49,70312
-51,70312
-51,70312
-52,70312
-55,70312
-52,70312
-51,70312
-54,70312
-51,70312
-52,70312
-52,70312
-55,70312
-55,70312
-54,70312
-54,70312
-55,70312
-54,70312
-54,70312
-49,70312
-54,70312
-53,70312
-53,70312
-53,70312
-54,70312
-54,70312
-52,70312
-55,70312
-55,70312
-53,70312
-52,70312
-58,70312
-52,70312
-55,70312
-56,70312
-53,70312
-53,70312
-53,70312
-52,70312
-55,70312
-51,70312
-56,70312
-52,70312
-56,70312
-52,70312
-52,70312
-53,70312
-55,70312
-55,70312
-56,70312
-52,70312
-53,70312
-53,70312
-56,70312
-53,70312
-53,70312
-53,70312
-53,70312
-52,70312
-51,70312
-50,70312
-52,70312
-54,70312
-56,70312
-55,70312
-53,70312
-54,70312
-53,70312
-49,70312
-54,70312
-53,70312
-52,70312
-50,70312
-53,70312
-53,70312
-53,70312
-53,70312
-52,70312
-57,70312
-51,70312
-50,70312
-53,70312
-54,70312
-52,70312
-52,70312
-54,70312
-53,70312
-53,70312
-52,70312
-54,70312
-54,70312
-50,70312
-54,70312
-51,70312
-54,70312
-53,70312
-50,70312
-49,70312
-55,70312
-53,70312
-51,70312
-51,70312
-54,70312
-53,70312
-58,70312
-54,70312
-53,70312
-53,70312
-50,70312
-53,70312
-56,70312
-53,70312
-56,70312
-54,70312
-54,70312
-56,70312
-51,70312
-54,70312
-53,70312
-57,70312
-54,70312
-50,70312
-53,70312
-54,70312
-54,70312
-51,70312
-53,70312
-54,70312
-51,70312
-53,70312
-53,70312
-53,70312
-55,70312
-53,70312
-53,70312
-51,70312
-50,70312
-56,70312
-56,70312
-52,70312
-53,70312
-53,70312
-54,70312
-52,70312
-53,70312
-51,70312
-54,70312
-55,70312
-55,70312
-54,70312
-54,70312
-51,70312
-56,70312
-52,70312
-53,70312
-52,70312
-52,70312
-54,70312
-54,70312
-52,70312
-53,70312
-51,70312
-54,70312
-54,70312
-51,70312
-54,70312
-53,70312
-52,70312
-52,70312
-51,70312
-53,70312
-51,70312
-51,70312
-54,70312
-52,70312
-54,70312
-53,70312
-53,70312
-53,70312
-50,70312
-54,70312
-53,70312
-51,70312
-54,70312
-52,70312
-54,70312
-55,70312
-55,70312
-52,70312
-49,70312
-48,70312
-50,70312
-51,70312
-55,70312
-52,70312
-52,70312
-55,70312
-51,70312
-54,70312
-54,70312
-54,70312
-51,70312
-52,70312
-52,70312
-54,70312
-54,70312
-53,70312
-49,70312
-54,70312
-53,70312
-53,70312
-56,70312
-59,70312
-52,70312
-54,70312
-51,70312
-52,70312
-53,70312
-54,70312
-53,70312
-53,70312
-53,70312
-56,70312
-51,70312
-52,70312
-56,70312
-52,70312
-56,70312
-54,70312
-55,70312
-54,70312
-51,70312
-52,70312
-51,70312
-54,70312
-55,70312
-52,70312
-54,70312
-56,70312
-54,70312
-53,70312
-53,70312
-52,70312
-53,70312
-52,70312
-55,70312
-53,70312
-55,70312
-53,70312
-54,70312
-53,70312
-53,70312
-52,70312
-55,70312
-56,70312
-51,70312
-55,70312
-53,70312
-52,70312
-54,70312
-50,70312
-55,70312
-49,70312
-52,70312
-52,70312
-52,70312
-53,70312
-52,70312
-52,70312
-54,70312
-54,70312
-53,70312
-54,70312
-55,70312
-54,70312
-55,70312
-54,70312
-52,70312
-52,70312
-52,70312
-53,70312
-53,70312
-52,70312
-57,70312
-54,70312
-54,70312
-53,70312
-54,70312
-55,70312
-54,70312
-53,70312
-51,70312
-51,70312
-54,70312
-55,70312
-56,70312
-52,70312
-53,70312
-54,70312
-52,70312
-57,70312
-53,70312
-53,70312
-54,70312
-53,70312
-52,70312
-56,70312
-54,70312
-53,70312
-53,70312
-52,70312
-55,70312
-52,70312
-55,70312
-52,70312
-52,70312
-52,70312
-52,70312
-52,70312
-56,70312
-52,70312
-56,70312
-54,70312
-53,70312
-54,70312
-54,70312
-52,70312
-51,70312
-51,70312
-56,70312
-51,70312
-51,70312
-57,70312
-53,70312
-53,70312
-55,70312
-52,70312
-49,70312
-51,70312
-52,70312
-54,70312
-53,70312
-55,70312
-54,70312
-51,70312
-53,70312
-51,70312
-52,70312
-54,70312
-53,70312
-55,70312
-54,70312
-52,70312
-52,70312
-54,70312
-54,70312
-53,70312
-53,70312
-54,70312
-50,70312
-53,70312
-53,70312
-51,70312
-53,70312
-54,70312
-55,70312
-53,70312
-53,70312
-52,70312
-54,70312
-52,70312
-58,70312
-56,70312
-52,70312
-52,70312
-54,70312
-50,70312
-52,70312
-53,70312
-52,70312
-52,70312
-54,70312
-53,70312
-50,70312
-50,70312
-55,70312
-48,70312
-54,70312
-54,70312
-51,70312
-51,70312
-52,70312
-55,70312
-54,70312
-53,70312
-54,70312
-51,70312
-52,70312
-53,70312
-53,70312
-56,70312
-54,70312
-55,70312
-55,70312
-54,70312
-55,70312
-54,70312
-52,70312
-52,70312
-56,70312
-53,70312
-57,70312
-53,70312
-53,70312
-54,70312
-54,70312
-53,70312
-52,70312
-54,70312
-57,70312
-54,70312
-52,70312
-54,70312
-54,70312
-51,70312
-55,70312
-53,70312
-53,70312
-53,70312
-53,70312
-53,70312
-53,70312
-55,70312
-54,70312
-54,70312
-55,70312
-52,70312
-52,70312
-47,70312
-54,70312
-57,70312
-53,70312
-52,70312
-54,70312
-50,70312
-55,70312
-52,70312
-55,70312
-55,70312
-54,70312
-52,70312
-51,70312
-52,70312
-53,70312
-57,70312
-55,70312
-51,70312
-52,70312
-52,70312
-54,70312
-55,70312
-52,70312
-50,70312
-55,70312
-53,70312
-53,70312
-52,70312
-57,70312
-54,70312
-53,70312
-54,70312
-52,70312
-54,70312
-52,70312
-54,70312
-53,70312
-52,70312
-54,70312
-53,70312
-53,70312
-52,70312
-54,70312
-54,70312
-54,70312
-55,70312
-55,70312
-53,70312
-54,70312
-49,70312
-53,70312
-53,70312
-52,70312
-55,70312
-54,70312
-50,70312
-54,70312
-56,70312
-53,70312
-55,70312
-56,70312
-55,70312
-57,70312
-52,70312
-54,70312
-54,70312
-54,70312
-53,70312
-53,70312
-54,70312
-52,70312
-51,70312
-53,70312
-54,70312
-53,70312
-56,70312
-53,70312
-54,70312
-52,70312
-49,70312
-51,70312
-53,70312
-55,70312
-53,70312
-54,70312
-54,70312
-52,70312
-55,70312
-56,70312
-54,70312
-55,70312
-54,70312
-54,70312
-55,70312
-50,70312
-55,70312
-53,70312
-55,70312
-53,70312
-52,70312
-53,70312
-52,70312
-53,70312
-51,70312
-53,70312
-52,70312
-54,70312
-57,70312
-52,70312
-53,70312
-54,70312
-55,70312
-54,70312
-54,70312
-53,70312
-52,70312
-52,70312
-53,70312
-52,70312
-54,70312
-52,70312
-51,70312
-52,70312
-53,70312
-56,70312
-52,70312
-53,70312
-55,70312
-58,70312
-51,70312
-55,70312
-55,70312
-56,70312
-52,70312
-51,70312
-54,70312
-56,70312
-54,70312
-54,70312
-56,70312
-49,70312
-52,70312
-54,70312
-56,70312
-52,70312
-57,70312
-54,70312
-51,70312
-54,70312
-53,70312
-56,70312
-52,70312
-55,70312
-50,70312
-51,70312
-52,70312
-51,70312
-53,70312
-50,70312
-56,70312
-56,70312
-57,70312
-55,70312
-55,70312
-54,70312
-56,70312
-53,70312
-53,70312
-52,70312
-53,70312
-53,70312
-54,70312
-55,70312
-53,70312
-55,70312
-56,70312
-51,70312
-52,70312
-53,70312
-53,70312
-51,70312
-54,70312
-53,70312
-53,70312
-53,70312
-54,70312
-52,70312
-54,70312
-54,70312
-53,70312
-53,70312
-54,70312
-55,70312
-52,70312
-54,70312
-50,70312
-55,70312
-55,70312
-52,70312
-55,70312
-51,70312
-57,70312
-56,70312
-52,70312
-54,70312
-53,70312
-53,70312
-55,70312
-53,70312
-50,70312
-52,70312
-53,70312
-54,70312
-54,70312
-54,70312
-58,70312
-56,70312
-51,70312
-54,70312
-54,70312
-56,70312
-56,70312
-55,70312
-54,70312
-1,1953
-1,1953
1,1953
-2,1953
2,1953
0,1953
1,1953
-1,1953
1,1953
1,1953
0,1953
1,1953
1,1953
-1,1953
1,1953
-1,1953
1,1953
0,1953
4,1953
0,1953
1,1953
1,1953
2,1953
2,1953
2,1953
1,1953
1,1953
2,1953
1,1953
2,1953
0,1953
0,1953
0,1953
1,1953
5,1953
2,1953
0,1953
2,1953
2,1953
4,1953
1,1953
2,1953
1,1953
2,1953
1,1953
1,1953
1,1953
0,1953
3,1953
-1,1953
1,1953
1,1953
2,1953
1,1953
1,1953
1,1953
3,1953
2,1953
0,1953
-1,1953
2,1953
1,1953
3,1953
-2,1953
2,1953
2,1953
1,1953
2,1953
2,1953
1,1953
2,1953
3,1953
1,1953
-1,1953
3,1953
2,1953
1,1953
1,2075
1,2075
1,2078
2,2080
2,2080
0,2083
0,2083
1,2085
1,2087
2,2087
0,2090
5,2092
3,2092
1,2095
0,2097
3,2097
2,2100
1,2100
2,2102
0,2104
1,2104
1,2107
2,2109
5,2109
2,2112
4,2114
3,2114
1,2117
1,2119
3,2119
1,2122
4,2122
3,2124
-1,2126
3,2126
1,2129
2,2131
3,2131
2,2134
2,2136
1,2136
0,2139
4,2139
-1,2141
1,2144
4,2144
4,2146
1,2148
2,2148
3,2151
2,2153
2,2153
-1,2156
0,2158
3,2158
2,2161
0,2161
2,2163
2,2166
3,2166
0,2168
2,2170
3,2170
2,2173
5,2175
3,2175
2,2178
2,2178
1,2180
4,2183
2,2183
0,2185
3,2187
2,2187
2,2190
3,2192
1,2192
-1,2195
1,2197
5,2197
1,2200
4,2200
1,2202
2,2205
2,2205
1,2207
1,2209
2,2209
5,2212
1,2214
2,2214
3,2217
1,2217
4,2219
1,2222
0,2222
1,2224
3,2227
0,2227
6,2229
1,2231
5,2231
1,2234
-1,2236
3,2236
3,2239
0,2239
4,2241
-1,2244
2,2244
1,2246
1,2249
2,2249
2,2251
3,2253
3,2253
2,2256
-1,2256
0,2258
2,2261
0,2261
1,2263
1,2266
2,2266
0,2268
6,2271
2,2271
3,2273
3,2275
1,2275
2,2278
0,2278
3,2280
4,2283
2,2283
2,2285
3,2288
5,2288
2,2290
2,2292
2,2292
3,2295
2,2295
0,2297
2,2300
2,2300
2,2302
1,2305
1,2305
2,2307
3,2310
1,2310
3,2312
1,2314
1,2314
1,2317
4,2317
5,2319
3,2319
1,2319
4,2322
3,2322
1,2324
3,2324
3,2327
2,2327
3,2327
2,2329
3,2329
2,2332
2,2332
1,2334
3,2334
1,2334
4,2336
2,2336
3,2339
3,2339
1,2339
1,2341
-1,2341
1,2344
4,2344
3,2346
3,2346
5,2346
1,2349
2,2349
3,2351
4,2351
4,2354
2,2354
-1,2354
1,2356
4,2356
3,2358
1,2358
3,2361
1,2361
0,2361
2,2363
0,2363
4,2366
3,2366
3,2368
1,2368
4,2368
3,2371
3,2371
2,2373
3,2373
6,2375
0,2375
3,2375
3,2378
4,2378
1,2380
3,2380
3,2383
1,2383
3,2383
2,2385
0,2385
1,2388
3,2388
2,2390
0,2390
2,2390
4,2393
4,2393
4,2395
2,2395
7,2397
2,2397
1,2397
0,2400
1,2400
3,2402
4,2402
1,2405
1,2405
3,2405
2,2407
2,2407
2,2410
3,2410
1,2412
5,2412
4,2412
4,2415
3,2415
2,2417
0,2417
2,2417
1,2419
2,2419
1,2422
4,2422
3,2424
3,2424
2,2424
0,2427
4,2427
4,2429
5,2429
2,2432
6,2432
0,2432
3,2434
5,2434
2,2437
3,2437
1,2439
4,2439
4,2439
3,2441
2,2441
2,2444
-1,2444
3,2446
2,2446
0,2446
3,2449
1,2449
3,2451
1,2451
2,2454
3,2454
2,2454
3,2456
4,2456
0,2458
2,2458
1,2461
2,2461
1,2461
1,2463
2,2463
0,2466
0,2466
2,2468
1,2468
4,2468
2,2471
2,2471
2,2473
3,2473
3,2476
1,2476
2,2476
2,2478
3,2478
1,2480
3,2480
2,2480
2,2480
2,2483
2,2483
2,2483
0,2483
1,2485
0,2485
2,2485
1,2485
2,2488
6,2488
3,2488
2,2488
5,2490
3,2490
4,2490
2,2490
1,2493
4,2493
4,2493
0,2493
5,2495
2,2495
2,2495
1,2498
3,2498
2,2498
4,2498
2,2500
2,2500
0,2500
3,2500
2,2502
0,2502
2,2502
2,2502
3,2505
1,2505
2,2505
3,2505
2,2507
5,2507
6,2507
5,2507
4,2510
4,2510
0,2510
3,2510
3,2512
4,2512
2,2512
4,2512
2,2515
2,2515
3,2515
4,2515
2,2517
3,2517
4,2517
1,2517
3,2520
1,2520
3,2520
0,2520
1,2522
1,2522
5,2522
2,2524
2,2524
1,2524
4,2524
-2,2527
2,2527
2,2527
2,2527
2,2529
0,2529
2,2529
3,2529
2,2532
3,2532
4,2532
3,2532
2,2534
0,2534
3,2534
2,2534
3,2537
3,2537
1,2537
3,2537
2,2539
1,2539
0,2539
0,2539
4,2542
3,2542
1,2542
0,2542
2,2544
4,2544
3,2544
2,2544
1,2546
3,2546
2,2546
4,2546
1,2549
0,2549
3,2549
2,2551
1,2551
-2,2551
2,2551
1,2554
2,2554
3,2554
2,2554
2,2556
1,2556
1,2556
1,2556
4,2559
2,2559
2,2559
4,2559
2,2561
5,2561
3,2561
4,2561
2,2563
2,2563
1,2563
4,2563
3,2566
2,2566
1,2566
0,2566
3,2568
0,2568
4,2568
2,2568
4,2571
5,2571
1,2571
2,2571
2,2573
3,2573
5,2573
