pos,voltage
-56,70312
-64,70312
-55,70312
-61,70312
-46,70312
-59,70312
-57,70312
-57,70312
-53,70312
-56,70312
-62,70312
-60,70312
-54,70312
-56,70312
-60,70312
-58,70312
-57,70312
-61,70312
-56,70312
-57,70312
-60,70312
-60,70312
-58,70312
-52,70312
-55,70312
-59,70312
-57,70312
-56,70312
-58,70312
-53,70312
-59,70312
-55,70312
-55,70312
-54,70312
-63,70312
-58,70312
-56,70312
-54,70312
-61,70312
-56,70312
-55,70312
-61,70312
-59,70312
-53,70312
-53,70312
-51,70312
-62,70312
-51,70312
-61,70312
-50,70312
-52,70312
-51,70312
-60,70312
-49,70312
-56,70312
-57,70312
-52,70312
-61,70312
-56,70312
-53,70312
-57,70312
-64,70312
-62,70312
-50,70312
-57,70312
-55,70312
-59,70312
-64,70312
-61,70312
-57,70312
-58,70312
-54,70312
-54,70312
-59,70312
-62,70312
-54,70312
-61,70312
-53,70312
-54,70312
-56,70312
-57,70312
-56,70312
-54,70312
-53,70312
-58,70312
-59,70312
-60,70312
-54,70312
-59,70312
-55,70312
-63,70312
-55,70312
-53,70312
-61,70312
-55,70312
-57,70312
-51,70312
-58,70312
-54,70312
-57,70312
-55,70312
-57,70312
-52,70312
-59,70312
-56,70312
-64,70312
-58,70312
-58,70312
-53,70312
-62,70312
-58,70312
-54,70312
-56,70312
-62,70312
-49,70312
-59,70312
-55,70312
-56,70312
-54,70312
-53,70312
-60,70312
-55,70312
-61,70312
-57,70312
-63,70312
-65,70312
-61,70312
-67,70312
-61,70312
-56,70312
-62,70312
-60,70312
-51,70312
-57,70312
-56,70312
-51,70312
-58,70312
-56,70312
-62,70312
-54,70312
-53,70312
-56,70312
-60,70312
-51,70312
-54,70312
-56,70312
-54,70312
-62,70312
-59,70312
-56,70312
-55,70312
-56,70312
-58,70312
-61,70312
-53,70312
-62,70312
-59,70312
-53,70312
-61,70312
-60,70312
-59,70312
-60,70312
-58,70312
-58,70312
-53,70312
-53,70312
-62,70312
-56,70312
-57,70312
-59,70312
-59,70312
-57,70312
-58,70312
-58,70312
-57,70312
-55,70312
-57,70312
-60,70312
-57,70312
-62,70312
-61,70312
-56,70312
-58,70312
-57,70312
-57,70312
-58,70312
-59,70312
-55,70312
-57,70312
-67,70312
-54,70312
-56,70312
-56,70312
-53,70312
-55,70312
-53,70312
-57,70312
-55,70312
-52,70312
-55,70312
-53,70312
-59,70312
-57,70312
-58,70312
-61,70312
-63,70312
-56,70312
-56,70312
-60,70312
-50,70312
-57,70312
-58,70312
-62,70312
-57,70312
-60,70312
-60,70312
-54,70312
-61,70312
-53,70312
-59,70312
-55,70312
-61,70312
-56,70312
-64,70312
-59,70312
-52,70312
-62,70312
-57,70312
-59,70312
-52,70312
-55,70312
-61,70312
-59,70312
-52,70312
-62,70312
-52,70312
-57,70312
-60,70312
-56,70312
-57,70312
-56,70312
-52,70312
-52,70312
-59,70312
-57,70312
-59,70312
-51,70312
-53,70312
-60,70312
-53,70312
-53,70312
-57,70312
-53,70312
-62,70312
-54,70312
-56,70312
-64,70312
-65,70312
-53,70312
-63,70312
-58,70312
-53,70312
-52,70312
-54,70312
-63,70312
-59,70312
-60,70312
-58,70312
-57,70312
-57,70312
-54,70312
-55,70312
-64,70312
-57,70312
-63,70312
-57,70312
-57,70312
-57,70312
-60,70312
-57,70312
-56,70312
-53,70312
-58,70312
-49,70312
-54,70312
-57,70312
-57,70312
-61,70312
-55,70312
-62,70312
-50,70312
-51,70312
-55,70312
-63,70312
-57,70312
-59,70312
-56,70312
-56,70312
-57,70312
-61,70312
-59,70312
-53,70312
-54,70312
-61,70312
-56,70312
-55,70312
-50,70312
-64,70312
-59,70312
-56,70312
-57,70312
-57,70312
-61,70312
-58,70312
-57,70312
-56,70312
-55,70312
-54,70312
-58,70312
-58,70312
-58,70312
-67,70312
-61,70312
-56,70312
-56,70312
-59,70312
-59,70312
-57,70312
-55,70312
-57,70312
-54,70312
-56,70312
-55,70312
-54,70312
-57,70312
-58,70312
-57,70312
-53,70312
-56,70312
-62,70312
-61,70312
-60,70312
-55,70312
-58,70312
-56,70312
-58,70312
-63,70312
-60,70312
-61,70312
-52,70312
-57,70312
-57,70312
-54,70312
-60,70312
-55,70312
-63,70312
-58,70312
-55,70312
-59,70312
-54,70312
-58,70312
-52,70312
-54,70312
-65,70312
-60,70312
-59,70312
-59,70312
-63,70312
-56,70312
-63,70312
-62,70312
-59,70312
-59,70312
-68,70312
-53,70312
-58,70312
-58,70312
-57,70312
-54,70312
-54,70312
-59,70312
-58,70312
-56,70312
-59,70312
-56,70312
-56,70312
-56,70312
-56,70312
-51,70312
-56,70312
-56,70312
-58,70312
-55,70312
-61,70312
-66,70312
-54,70312
-55,70312
-60,70312
-54,70312
-54,70312
-59,70312
-59,70312
-53,70312
-54,70312
-56,70312
-50,70312
-60,70312
-61,70312
-60,70312
-58,70312
-53,70312
-57,70312
-54,70312
-56,70312
-60,70312
-59,70312
-52,70312
-52,70312
-61,70312
-57,70312
-59,70312
-56,70312
-62,70312
-57,70312
-59,70312
-55,70312
-59,70312
-57,70312
-57,70312
-54,70312
-57,70312
-57,70312
-55,70312
-58,70312
-62,70312
-59,70312
-52,70312
-60,70312
-56,70312
-56,70312
-57,70312
-58,70312
-55,70312
-56,70312
-53,70312
-59,70312
-59,70312
-51,70312
-65,70312
-59,70312
-55,70312
-61,70312
-57,70312
-56,70312
-50,70312
-55,70312
-57,70312
-56,70312
-62,70312
-61,70312
-57,70312
-61,70312
-51,70312
-61,70312
-56,70312
-60,70312
-57,70312
-52,70312
-59,70312
-54,70312
-59,70312
-54,70312
-52,70312
-51,70312
-57,70312
-59,70312
-55,70312
-61,70312
-56,70312
-53,70312
-59,70312
-57,70312
-56,70312
-50,70312
-58,70312
-57,70312
-56,70312
-56,70312
-64,70312
-61,70312
-54,70312
-55,70312
-55,70312
-60,70312
-61,70312
-60,70312
-63,70312
-56,70312
-62,70312
-51,70312
-58,70312
-58,70312
-58,70312
-62,70312
-61,70312
-64,70312
-58,70312
-49,70312
-51,70312
-62,70312
-55,70312
-60,70312
-54,70312
-61,70312
-59,70312
-61,70312
-57,70312
-55,70312
-61,70312
-61,70312
-56,70312
-52,70312
-56,70312
-53,70312
-55,70312
-55,70312
-56,70312
-61,70312
-65,70312
-63,70312
-57,70312
-55,70312
-60,70312
-62,70312
-63,70312
-56,70312
-55,70312
-59,70312
-53,70312
-62,70312
-52,70312
-57,70312
-63,70312
-60,70312
-59,70312
-62,70312
-57,70312
-53,70312
-55,70312
-61,70312
-49,70312
-60,70312
-56,70312
-60,70312
-55,70312
-53,70312
-53,70312
-63,70312
-57,70312
-55,70312
-63,70312
-61,70312
-53,70312
-51,70312
-56,70312
-52,70312
-55,70312
-66,70312
-54,70312
-56,70312
-58,70312
-63,70312
-53,70312
-57,70312
-54,70312
-58,70312
-57,70312
-53,70312
-56,70312
-56,70312
-58,70312
-64,70312
-48,70312
-58,70312
-60,70312
-58,70312
-57,70312
-57,70312
-49,70312
-54,70312
-59,70312
-58,70312
-65,70312
-55,70312
-54,70312
-59,70312
-55,70312
-66,70312
-59,70312
-57,70312
-61,70312
-60,70312
-57,70312
-54,70312
-47,70312
-63,70312
-55,70312
-62,70312
-61,70312
-64,70312
-59,70312
-56,70312
-56,70312
-54,70312
-54,70312
-58,70312
-57,70312
-58,70312
-51,70312
-60,70312
-59,70312
-56,70312
-53,70312
-54,70312
-62,70312
-54,70312
-63,70312
-62,70312
-55,70312
-52,70312
-64,70312
-61,70312
-60,70312
-55,70312
-63,70312
-64,70312
-52,70312
-59,70312
-58,70312
-61,70312
-58,70312
-56,70312
-60,70312
-55,70312
-55,70312
-57,70312
-57,70312
-57,70312
-62,70312
-56,70312
-55,70312
-59,70312
-56,70312
-54,70312
-52,70312
-55,70312
-57,70312
-57,70312
-58,70312
-58,70312
-64,70312
-50,70312
-61,70312
-58,70312
-64,70312
-64,70312
-54,70312
-54,70312
-58,70312
-58,70312
-51,70312
-56,70312
-63,70312
-56,70312
-60,70312
-53,70312
-60,70312
-63,70312
-57,70312
-63,70312
-56,70312
-65,70312
-56,70312
-58,70312
-51,70312
-57,70312
-63,70312
-63,70312
-57,70312
-57,70312
-61,70312
-63,70312
-54,70312
-60,70312
-61,70312
-59,70312
-55,70312
-55,70312
-56,70312
-51,70312
-58,70312
-65,70312
-60,70312
-55,70312
-55,70312
-51,70312
-65,70312
-55,70312
-60,70312
-55,70312
-57,70312
-53,70312
-64,70312
-61,70312
-58,70312
-60,70312
-54,70312
-60,70312
-67,70312
-55,70312
-63,70312
-67,70312
-58,70312
-62,70312
-67,70312
-58,70312
-55,70312
-53,70312
-62,70312
-59,70312
-61,70312
-54,70312
-59,70312
-52,70312
-62,70312
-59,70312
-56,70312
-58,70312
-62,70312
-53,70312
-59,70312
-57,70312
-58,70312
-57,70312
-55,70312
-55,70312
-57,70312
-63,70312
-59,70312
-58,70312
-54,70312
-57,70312
-52,70312
-51,70312
-55,70312
-59,70312
-52,70312
-63,70312
-53,70312
-55,70312
-62,70312
-61,70312
-64,70312
-63,70312
-53,70312
-52,70312
-56,70312
-55,70312
-63,70312
-56,70312
-56,70312
-59,70312
-57,70312
-61,70312
-61,70312
-59,70312
-59,70312
-54,70312
-64,70312
-54,70312
-59,70312
-55,70312
-63,70312
-67,70312
-57,70312
-61,70312
-58,70312
-61,70312
-55,70312
-60,70312
-56,70312
-54,70312
-63,70312
-59,70312
-60,70312
-57,70312
-62,70312
-57,70312
-56,70312
-61,70312
-62,70312
-57,70312
-58,70312
-54,70312
-55,70312
-59,70312
-46,70312
-59,70312
-62,70312
-56,70312
-64,70312
-61,70312
-60,70312
-58,70312
-58,70312
-61,70312
-57,70312
-56,70312
-52,70312
-56,70312
-52,70312
-54,70312
-61,70312
-58,70312
-60,70312
-56,70312
-56,70312
-57,70312
-61,70312
-51,70312
-54,70312
-59,70312
-58,70312
-58,70312
-58,70312
-61,70312
-59,70312
-59,70312
-60,70312
-62,70312
-62,70312
-49,70312
-53,70312
-60,70312
-55,70312
-56,70312
-50,70312
-54,70312
-57,70312
-53,70312
-67,70312
-59,70312
-55,70312
-57,70312
-60,70312
-56,70312
-61,70312
-55,70312
-56,70312
-63,70312
-54,70312
-59,70312
-62,70312
-52,70312
-55,70312
-59,70312
-56,70312
-54,70312
-57,70312
-57,70312
-63,70312
-60,70312
-66,70312
-52,70312
-57,70312
-54,70312
-62,70312
-52,70312
-63,70312
-56,70312
-63,70312
-64,70312
-60,70312
-56,70312
-54,70312
-58,70312
-55,70312
-54,70312
-58,70312
-59,70312
-61,70312
-64,70312
-58,70312
-55,70312
-55,70312
-62,70312
-58,70312
-64,70312
-56,70312
-59,70312
-58,70312
-59,70312
-63,70312
-62,70312
-57,70312
-57,70312
-51,70312
-57,70312
-57,70312
-59,70312
-56,70312
-51,70312
-58,70312
-49,70312
-59,70312
-60,70312
-61,70312
-52,70312
-50,70312
-53,70312
-59,70312
-62,70312
-56,70312
-56,70312
-53,70312
-65,70312
-55,70312
-58,70312
-55,70312
-66,70312
-61,70312
-63,70312
-57,70312
-56,70312
-60,70312
-56,70312
-62,70312
-50,70312
-60,70312
-53,70312
-63,70312
-63,70312
-58,70312
-65,70312
-52,70312
-61,70312
-60,70312
-60,70312
-60,70312
-52,70312
-56,70312
-56,70312
-55,70312
-59,70312
-59,70312
-56,70312
-58,70312
-57,70312
-59,70312
-61,70312
-58,70312
-59,70312
-55,70312
-64,70312
-57,70312
-63,70312
-54,70312
-58,70312
-55,70312
-58,70312
-54,70312
-55,70312
-59,70312
-52,70312
-59,70312
-56,70312
-59,70312
-64,70312
-57,70312
-59,70312
-56,70312
-60,70312
-58,70312
-57,70312
-57,70312
-59,70312
-59,70312
-55,70312
-56,70312
-57,70312
-57,70312
-62,70312
-58,70312
-53,70312
-59,70312
-60,70312
-55,70312
-54,70312
-58,70312
-61,70312
-60,70312
-60,70312
-67,70312
-56,70312
-56,70312
-60,70312
-59,70312
-61,70312
-59,70312
-54,70312
-54,70312
-59,70312
-60,70312
-54,70312
-56,70312
-53,70312
-57,70312
-58,70312
-57,70312
-56,70312
-59,70312
-56,70312
-57,70312
-61,70312
-52,70312
-53,70312
-62,70312
-57,70312
-50,70312
-60,70312
-58,70312
-57,70312
-58,70312
-59,70312
-60,70312
-55,70312
-59,70312
-60,70312
-59,70312
-60,70312
-54,70312
-52,70312
-61,70312
-59,70312
-59,70312
-58,70312
-55,70312
-52,70312
-53,70312
-64,70312
-54,70312
-57,70312
-61,70312
-57,70312
-63,70312
-62,70312
-56,70312
-49,70312
-61,70312
-52,70312
-64,70312
-53,70312
-54,70312
-59,70312
-59,70312
-60,70312
-57,70312
-63,70312
-57,70312
-59,70312
-55,70312
-58,70312
-58,70312
-56,70312
-59,70312
-56,70312
-59,70312
-60,70312
-68,70312
-58,70312
-64,70312
-57,70312
-60,70312
-57,70312
-60,70312
-63,70312
-58,70312
-52,70312
-58,70312
-57,70312
-59,70312
-56,70312
-58,70312
-55,70312
-46,70312
-56,70312
-60,70312
-59,70312
-65,70312
-58,70312
-54,70312
-63,70312
-61,70312
-58,70312
-61,70312
-60,70312
-57,70312
-58,70312
-63,70312
-61,70312
-55,70312
-55,70312
-60,70312
-54,70312
-62,70312
-61,70312
-61,70312
-63,70312
-60,70312
-55,70312
-57,70312
-59,70312
-60,70312
-51,70312
-58,70312
-56,70312
-58,70312
-57,70312
-58,70312
-56,70312
-60,70312
-57,70312
-64,70312
-59,70312
-55,70312
-62,70312
-65,70312
-54,70312
-61,70312
-59,70312
-63,70312
-62,70312
-51,70312
-61,70312
-59,70312
-55,70312
-54,70312
-58,70312
-55,70312
-63,70312
-58,70312
-64,70312
-56,70312
-56,70312
-60,70312
-59,70312
-60,70312
-61,70312
-55,70312
-61,70312
-63,70312
-56,70312
-54,70312
-59,70312
-58,70312
-61,70312
-69,70312
-62,70312
-52,70312
-56,70312
-62,70312
-55,70312
-61,70312
-55,70312
-52,70312
-61,70312
-65,70312
-56,70312
-66,70312
-60,70312
-56,70312
-55,70312
-54,70312
-60,70312
-55,70312
-62,70312
-58,70312
-51,70312
-56,70312
-54,70312
-63,70312
-58,70312
-60,70312
-60,70312
-62,70312
-64,70312
-69,70312
-58,70312
-54,70312
-59,70312
-58,70312
-61,70312
-58,70312
-56,70312
-56,70312
-61,70312
-62,70312
-53,70312
-57,70312
-60,70312
-58,70312
-60,70312
-58,70312
-55,70312
-54,70312
-59,70312
-63,70312
-59,70312
-55,70312
-59,70312
-54,70312
-59,70312
-60,70312
-64,70312
-52,70312
-55,70312
-58,70312
-63,70312
-58,70312
-58,70312
-52,70312
-62,70312
-65,70312
-59,70312
-55,70312
-53,70312
-52,70312
-56,70312
-58,70312
-62,70312
-56,70312
-60,70312
-55,70312
-58,70312
-58,70312
-58,70312
-61,70312
-61,70312
-57,70312
-63,70312
-58,70312
-57,70312
-56,70312
-65,70312
-61,70312
-57,70312
-58,70312
-60,70312
-64,70312
-60,70312
-55,70312
-54,70312
-64,70312
-57,70312
-54,70312
-48,70312
-57,70312
-62,70312
-57,70312
-56,70312
-53,70312
-61,70312
-63,70312
-67,70312
-59,70312
-59,70312
-55,70312
-62,70312
-60,70312
-62,70312
-58,70312
-56,70312
-57,70312
-56,70312
-61,70312
-65,70312
-56,70312
-58,70312
-59,70312
-56,70312
-60,70312
-53,70312
-61,70312
-62,70312
-58,70312
-55,70312
-52,70312
-53,70312
-54,70312
-57,70312
-61,70312
-60,70312
-59,70312
-58,70312
-59,70312
-60,70312
-59,70312
-53,70312
-56,70312
-64,70312
-54,70312
-60,70312
-54,70312
-60,70312
-57,70312
-57,70312
-59,70312
-60,70312
-60,70312
-63,70312
-61,70312
-55,70312
-59,70312
-56,70312
-59,70312
-59,70312
-61,70312
-57,70312
-56,70312
-62,70312
-53,70312
-52,70312
-60,70312
-61,70312
-54,70312
-56,70312
-57,70312
-59,70312
-55,70312
-59,70312
-58,70312
-62,70312
-55,70312
-60,70312
-54,70312
-54,70312
-56,70312
-52,70312
-53,70312
-59,70312
-64,70312
-52,70312
-50,70312
-55,70312
-57,70312
-50,70312
-61,70312
-56,70312
-61,70312
-54,70312
-59,70312
-57,70312
-57,70312
-53,70312
-54,70312
-58,70312
-62,70312
-60,70312
-61,70312
-58,70312
-56,70312
-58,70312
-56,70312
-66,70312
-55,70312
-58,70312
-56,70312
-55,70312
-58,70312
-57,70312
-69,70312
-57,70312
-60,70312
-61,70312
-59,70312
-57,70312
-60,70312
-60,70312
-58,70312
-53,70312
-56,70312
-63,70312
-58,70312
-57,70312
-66,70312
-62,70312
-62,70312
-55,70312
-55,70312
-59,70312
-57,70312
-56,70312
-62,70312
-55,70312
-52,70312
-65,70312
-53,70312
-59,70312
-55,70312
-55,70312
-53,70312
-58,70312
-60,70312
-56,70312
-59,70312
-57,70312
-61,70312
-60,70312
-53,70312
-62,70312
-49,70312
-59,70312
-58,70312
-58,70312
-57,70312
-50,70312
-55,70312
-59,70312
-59,70312
-56,70312
-59,70312
-59,70312
-57,70312
-58,70312
-61,70312
-53,70312
-65,70312
-54,70312
-54,70312
-55,70312
-57,70312
-57,70312
-62,70312
-60,70312
-60,70312
-56,70312
-55,70312
-59,70312
-60,70312
-52,70312
-63,70312
-54,70312
-58,70312
-65,70312
-55,70312
-64,70312
-57,70312
-62,70312
-60,70312
-54,70312
-56,70312
-60,70312
-58,70312
-60,70312
-56,70312
-52,70312
-62,70312
-68,70312
-63,70312
-61,70312
-56,70312
-59,70312
-56,70312
-57,70312
-59,70312
-59,70312
-65,70312
-53,70312
-62,70312
-57,70312
-52,70312
-58,70312
-59,70312
-56,70312
-62,70312
-65,70312
-63,70312
-50,70312
-63,70312
-61,70312
-53,70312
-63,70312
-58,70312
-61,70312
-55,70312
-50,70312
-52,70312
-57,70312
-56,70312
-58,70312
-57,70312
-62,70312
-56,70312
-60,70312
-60,70312
-59,70312
-59,70312
-56,70312
-64,70312
-61,70312
-57,70312
-60,70312
-58,70312
-56,70312
-55,70312
-55,70312
-58,70312
-59,70312
-61,70312
-54,70312
-59,70312
-58,70312
-56,70312
-56,70312
-61,70312
-59,70312
-57,70312
-65,70312
-57,70312
-57,70312
-63,70312
-58,70312
-63,70312
-56,70312
-52,70312
-57,70312
-55,70312
-58,70312
-57,70312
-52,70312
-52,70312
-56,70312
-57,70312
-60,70312
-63,70312
-61,70312
-60,70312
-55,70312
-64,70312
-60,70312
-62,70312
-60,70312
-55,70312
-60,70312
-57,70312
-54,70312
-63,70312
-62,70312
-63,70312
-65,70312
-63,70312
-61,70312
-61,70312
-61,70312
-54,70312
-52,70312
-56,70312
-62,70312
-57,70312
-59,70312
-58,70312
-57,70312
-57,70312
-53,70312
-59,70312
-63,70312
-60,70312
-65,70312
-64,70312
-53,70312
-61,70312
-59,70312
-57,70312
-62,70312
-54,70312
-55,70312
-58,70312
-66,70312
-63,70312
-60,70312
-56,70312
-53,70312
-59,70312
-56,70312
-60,70312
-56,70312
-53,70312
-58,70312
-62,70312
-60,70312
-64,70312
-52,70312
-57,70312
-60,70312
-52,70312
-62,70312
-61,70312
-60,70312
-63,70312
-61,70312
-58,70312
-57,70312
-58,70312
-61,70312
-62,70312
-63,70312
-63,70312
-59,70312
-58,70312
-63,70312
-62,70312
-57,70312
-57,70312
-55,70312
-56,70312
-56,70312
-53,70312
-56,70312
-52,70312
-56,70312
-56,70312
-58,70312
-63,70312
-57,70312
-62,70312
-62,70312
-68,70312
-56,70312
-61,70312
-63,70312
-54,70312
-59,70312
-60,70312
-54,70312
-61,70312
-54,70312
-64,70312
-56,70312
-61,70312
-60,70312
-57,70312
-61,70312
-61,70312
-56,70312
-61,70312
-61,70312
-59,70312
-56,70312
-56,70312
-62,70312
-56,70312
-60,70312
-62,70312
-65,70312
-54,70312
-55,70312
-56,70312
-57,70312
-57,70312
-59,70312
-58,70312
-63,70312
-59,70312
-55,70312
-58,70312
-54,70312
-63,70312
-59,70312
-64,70312
-55,70312
-58,70312
-57,70312
-48,70312
-61,70312
-63,70312
-63,70312
-59,70312
-50,70312
-60,70312
-55,70312
-63,70312
-59,70312
-56,70312
-60,70312
-56,70312
-59,70312
-54,70312
-7,1953
-5,1953
-6,1953
-4,1953
-2,1953
-8,1953
-3,1953
-9,1953
-8,1953
-1,1953
-8,1953
-9,1953
-4,1953
-8,1953
-5,1953
-2,1953
-8,1953
-2,1953
-2,1953
-8,1953
-4,1953
-3,1953
-2,1953
-6,1953
-3,1953
-6,1953
-1,1953
-5,1953
-1,1953
-7,1953
-8,1953
-2,1953
-3,1953
-6,1953
-2,1953
-4,1953
-4,1953
0,1953
-1,1953
-2,1953
-3,1953
-4,1953
-6,1953
-1,1953
-4,1953
-8,1953
-1,1953
2,1953
-1,1953
-2,1953
-1,1953
-3,1953
2,1953
-4,1953
-4,1953
-2,1953
-4,1953
0,1953
-2,1953
0,1953
-3,1953
-6,1953
-7,1953
-8,1953
1,1953
-2,1953
-6,1953
-3,1953
-2,1953
-1,1953
-2,1953
2,1953
-5,1953
-4,1953
-4,1953
-2,1953
2,1953
-3,1953
-8,1953
3,1953
-8,1953
-10,1953
-4,1953
-2,1953
-3,1953
0,1953
-7,1953
-5,1953
-1,1953
-5,1953
-4,1953
-2,1953
-1,1953
-3,1953
-1,1953
-8,1953
-1,1953
-1,1953
-1,1953
-7,1953
-5,1953
-4,1953
2,1953
-6,1953
0,1953
3,1953
-2,1953
-2,1953
-2,1953
-6,1953
-2,1953
-1,1953
-1,1953
-4,1953
-5,1953
-3,1953
-8,1953
-2,1953
-6,1953
-2,1953
-5,1953
1,1953
-2,1953
-5,1953
-2,1953
-2,1953
-3,1953
-5,1953
-3,1953
-4,1953
-5,1953
-1,1953
-2,1953
-2,1953
-1,1953
-6,1953
-3,1953
-1,1953
-1,1953
-5,1953
-1,1953
-2,1953
-5,1953
-5,1953
-6,1953
-4,1953
0,1953
-5,1953
-2,1953
-3,1953
-3,1953
-6,1953
-2,1953
-3,1953
-10,1953
-2,1953
0,1953
-2,1953
-3,1953
-9,1953
-9,1953
0,1953
0,1953
-2,1953
-2,1953
-2,1953
1,1953
-3,1953
0,1953
-4,1953
-1,1953
-7,1953
-4,1953
-2,1953
-11,1953
-3,1953
-7,1953
2,1953
-5,1953
-2,1953
-3,1953
-5,1953
-2,1953
-2,1953
-3,1953
-1,1953
-5,1953
2,1953
0,1953
-6,1953
-4,1953
-1,1953
-8,1953
-4,1953
-5,1953
-3,1953
-4,1953
0,1953
-6,1953
4,1953
-5,1953
1,1953
-4,1953
-2,1953
-7,1953
-3,1953
-4,1953
-2,1953
1,1953
-2,1953
-1,1953
-4,1953
-2,1953
-4,1953
-4,1953
-6,1953
-4,1953
-2,1953
-7,1953
-3,1953
-6,1953
-6,1953
-3,1953
-1,1953
-5,1953
-2,1953
-4,1953
0,1953
1,1953
-4,1953
-2,1953
-2,1953
-1,1953
-1,1953
-2,1953
-6,1953
-1,1953
-5,1953
1,1953
-8,1953
-2,1953
-1,1953
1,1953
-4,1953
-4,1953
-2,1953
-5,1953
-4,1953
2,1953
-3,1953
0,1953
-3,1953
-4,1953
3,1953
-3,1953
-5,1953
-7,1953
-2,1953
-1,1953
-5,1953
-4,1953
-2,1953
-2,1953
3,1953
-3,1953
0,1953
-6,1953
-5,1953
5,1953
2,1953
-4,1953
0,1953
-4,1953
-4,1953
3,1953
-2,1953
-7,1953
0,1953
0,1953
0,1953
-4,1953
0,1953
-2,1953
-8,1953
-8,1953
-2,1953
-1,1953
-2,1953
0,1953
-4,1953
2,1953
-3,1953
0,1953
-1,1953
-2,1953
2,1953
-3,1953
2,1953
0,1953
-5,1953
0,1953
-1,1953
-3,1953
-6,1953
-9,1953
-1,1953
-2,1953
1,1953
-4,1953
-6,1953
0,1953
1,1953
-5,1953
4,1953
1,1953
-1,1953
-2,1953
-5,1953
1,1953
-5,1953
6,1953
-5,1953
-3,1953
-4,1953
-3,1953
-9,1953
1,1953
-5,1953
1,1953
1,1953
-2,1953
-1,1953
1,1953
-4,1953
-2,1953
-2,1953
-7,1953
-4,1953
-5,1953
-8,1953
-5,1953
-2,1953
-2,1953
-9,1953
-5,1953
-2,1953
-3,1953
0,1953
-3,1953
-1,1953
-1,1953
-2,1953
-6,1953
2,1953
-2,1953
-5,1953
2,1953
-7,1953
1,1953
0,1953
3,1953
-2,1953
-6,1953
0,1953
-4,1953
-6,1953
3,1953
-2,1953
5,1953
-2,1953
-4,1953
0,1953
3,1953
-1,1953
-3,1953
-1,1953
-1,1953
1,1953
-3,1953
-6,1953
-7,1953
0,1953
-7,1953
-1,1953
-1,1953
-3,1953
-4,1953
-3,1953
-6,1953
-2,1953
-7,1953
2,1953
-1,1953
-1,1953
-1,1953
0,1953
-1,1953
-7,1953
-4,1953
-1,1953
-3,1953
-5,1953
-5,1953
-1,1953
-5,1953
0,1953
-5,1953
0,1953
-8,1953
0,1953
-1,1953
-3,1953
-6,1953
2,1953
-1,1953
0,1953
-1,1953
-1,1953
4,1953
2,1953
-3,1953
-2,1953
-2,1953
-1,1953
-4,1953
-5,1953
-2,1953
-6,1953
-3,1953
1,1953
1,1953
-4,1953
0,1953
2,1953
5,1953
-3,1953
-3,1953
-1,1953
-3,1953
-1,1953
-3,1953
-5,1953
1,1953
3,1953
-5,1953
-2,1953
-5,1953
2,1953
-5,1953
-1,1953
-1,1953
-1,1953
-1,1953
-8,1953
0,1953
0,1953
-3,1953
-3,1953
-3,1953
-1,1953
3,1953
-4,1953
-1,1953
2,1953
-7,1953
-8,1953
1,1953
-3,1953
-6,1953
-5,1953
-5,1953
