finestep,counter_asc,counter_desc
-27520,66.12716763005781,56.878612716763
-27504,68.90173410404626,52.254335260115596
-27488,70.75144508670519,55.95375722543352
-27472,67.0520231213873,55.95375722543352
-27456,68.90173410404626,55.02890173410404
-27440,69.82658959537574,53.17919075144508
-27424,67.97687861271677,55.02890173410404
-27408,65.20231213872833,58.72832369942196
-27392,67.0520231213873,55.02890173410404
-27376,67.97687861271677,55.02890173410404
-27360,72.60115606936415,55.95375722543352
-27344,67.0520231213873,53.17919075144508
-27328,68.90173410404626,54.10404624277456
-27312,65.20231213872833,55.02890173410404
-27296,67.0520231213873,53.17919075144508
-27280,65.20231213872833,53.17919075144508
-27264,66.12716763005781,57.80346820809248
-27248,65.20231213872833,59.653179190751445
-27232,67.97687861271677,55.02890173410404
-27216,67.97687861271677,55.95375722543352
-27200,67.0520231213873,54.10404624277456
-27184,67.97687861271677,51.329479768786115
-27168,67.0520231213873,53.17919075144508
-27152,67.97687861271677,56.878612716763
-27136,67.0520231213873,51.329479768786115
-27120,66.12716763005781,56.878612716763
-27104,67.0520231213873,53.17919075144508
-27088,69.82658959537574,56.878612716763
-27072,68.90173410404626,52.254335260115596
-27056,64.27745664739885,56.878612716763
-27040,66.12716763005781,53.17919075144508
-27024,66.12716763005781,52.254335260115596
-27008,68.90173410404626,52.254335260115596
-26992,67.0520231213873,51.329479768786115
-26976,67.97687861271677,53.17919075144508
-26960,69.82658959537574,51.329479768786115
-26944,67.0520231213873,52.254335260115596
-26928,67.0520231213873,55.95375722543352
-26912,64.27745664739885,55.95375722543352
-26896,64.27745664739885,56.878612716763
-26880,67.0520231213873,55.02890173410404
-26864,66.12716763005781,55.95375722543352
-26848,65.20231213872833,51.329479768786115
-26832,71.67630057803467,53.17919075144508
-26816,63.35260115606937,54.10404624277456
-26800,62.42774566473989,54.10404624277456
-26784,70.75144508670519,55.02890173410404
-26768,66.12716763005781,55.95375722543352
-26752,66.12716763005781,53.17919075144508
-26736,67.0520231213873,56.878612716763
-26720,65.20231213872833,51.329479768786115
-26704,68.90173410404626,54.10404624277456
-26688,65.20231213872833,52.254335260115596
-26672,66.12716763005781,55.95375722543352
-26656,68.90173410404626,52.254335260115596
-26640,65.20231213872833,53.17919075144508
-26624,65.20231213872833,51.329479768786115
-26608,65.20231213872833,58.72832369942196
-26592,63.35260115606937,55.02890173410404
-26576,61.50289017341041,55.02890173410404
-26560,63.35260115606937,49.47976878612718
-26544,68.90173410404626,53.17919075144508
-26528,67.0520231213873,53.17919075144508
-26512,66.12716763005781,54.10404624277456
-26496,65.20231213872833,55.02890173410404
-26480,64.27745664739885,55.02890173410404
-26464,65.20231213872833,50.404624277456634
-26448,66.12716763005781,49.47976878612718
-26432,64.27745664739885,55.02890173410404
-26416,67.97687861271677,47.630057803468205
-26400,66.12716763005781,55.02890173410404
-26384,65.20231213872833,50.404624277456634
-26368,63.35260115606937,55.02890173410404
-26352,62.42774566473989,52.254335260115596
-26336,66.12716763005781,53.17919075144508
-26320,67.0520231213873,55.02890173410404
-26304,66.12716763005781,54.10404624277456
-26288,64.27745664739885,50.404624277456634
-26272,64.27745664739885,48.5549132947977
-26256,58.72832369942196,50.404624277456634
-26240,60.578034682080926,51.329479768786115
-26224,66.12716763005781,56.878612716763
-26208,66.12716763005781,50.404624277456634
-26192,65.20231213872833,57.80346820809248
-26176,65.20231213872833,51.329479768786115
-26160,63.35260115606937,54.10404624277456
-26144,59.653179190751445,54.10404624277456
-26128,64.27745664739885,55.95375722543352
-26112,64.27745664739885,48.5549132947977
-26096,66.12716763005781,50.404624277456634
-26080,66.12716763005781,49.47976878612718
-26064,63.35260115606937,51.329479768786115
-26048,63.35260115606937,53.17919075144508
-26032,66.12716763005781,54.10404624277456
-26016,67.0520231213873,55.95375722543352
-26000,69.82658959537574,51.329479768786115
-25984,66.12716763005781,51.329479768786115
-25968,67.0520231213873,50.404624277456634
-25952,63.35260115606937,51.329479768786115
-25936,67.97687861271677,52.254335260115596
-25920,66.12716763005781,52.254335260115596
-25904,67.0520231213873,53.17919075144508
-25888,63.35260115606937,53.17919075144508
-25872,63.35260115606937,49.47976878612718
-25856,63.35260115606937,52.254335260115596
-25840,63.35260115606937,51.329479768786115
-25824,66.12716763005781,52.254335260115596
-25808,67.0520231213873,48.5549132947977
-25792,63.35260115606937,53.17919075144508
-25776,63.35260115606937,51.329479768786115
-25760,63.35260115606937,53.17919075144508
-25744,67.97687861271677,50.404624277456634
-25728,62.42774566473989,49.47976878612718
-25712,61.50289017341041,49.47976878612718
-25696,66.12716763005781,47.630057803468205
-25680,64.27745664739885,49.47976878612718
-25664,64.27745664739885,55.02890173410404
-25648,66.12716763005781,55.02890173410404
-25632,65.20231213872833,48.5549132947977
-25616,65.20231213872833,52.254335260115596
-25600,66.12716763005781,47.630057803468205
-25584,67.0520231213873,50.404624277456634
-25568,64.27745664739885,52.254335260115596
-25552,67.0520231213873,49.47976878612718
-25536,66.12716763005781,52.254335260115596
-25520,59.653179190751445,50.404624277456634
-25504,61.50289017341041,50.404624277456634
-25488,63.35260115606937,51.329479768786115
-25472,64.27745664739885,49.47976878612718
-25456,60.578034682080926,53.17919075144508
-25440,63.35260115606937,50.404624277456634
-25424,67.97687861271677,53.17919075144508
-25408,64.27745664739885,47.630057803468205
-25392,63.35260115606937,48.5549132947977
-25376,62.42774566473989,47.630057803468205
-25360,64.27745664739885,51.329479768786115
-25344,64.27745664739885,52.254335260115596
-25328,65.20231213872833,51.329479768786115
-25312,63.35260115606937,51.329479768786115
-25296,65.20231213872833,51.329479768786115
-25280,62.42774566473989,45.78034682080924
-25264,65.20231213872833,50.404624277456634
-25248,62.42774566473989,48.5549132947977
-25232,66.12716763005781,47.630057803468205
-25216,64.27745664739885,51.329479768786115
-25200,65.20231213872833,48.5549132947977
-25184,64.27745664739885,47.630057803468205
-25168,62.42774566473989,50.404624277456634
-25152,63.35260115606937,47.630057803468205
-25136,65.20231213872833,49.47976878612718
-25120,62.42774566473989,49.47976878612718
-25104,63.35260115606937,46.705202312138724
-25088,67.0520231213873,45.78034682080924
-25072,64.27745664739885,48.5549132947977
-25056,63.35260115606937,49.47976878612718
-25040,59.653179190751445,48.5549132947977
-25024,63.35260115606937,48.5549132947977
-25008,61.50289017341041,44.855491329479776
-24992,65.20231213872833,49.47976878612718
-24976,65.20231213872833,47.630057803468205
-24960,66.12716763005781,46.705202312138724
-24944,65.20231213872833,47.630057803468205
-24928,62.42774566473989,50.404624277456634
-24912,62.42774566473989,51.329479768786115
-24896,62.42774566473989,47.630057803468205
-24880,61.50289017341041,49.47976878612718
-24864,64.27745664739885,46.705202312138724
-24848,61.50289017341041,50.404624277456634
-24832,62.42774566473989,50.404624277456634
-24816,65.20231213872833,49.47976878612718
-24800,64.27745664739885,47.630057803468205
-24784,58.72832369942196,46.705202312138724
-24768,65.20231213872833,48.5549132947977
-24752,64.27745664739885,48.5549132947977
-24736,63.35260115606937,46.705202312138724
-24720,62.42774566473989,50.404624277456634
-24704,64.27745664739885,46.705202312138724
-24688,65.20231213872833,44.855491329479776
-24672,59.653179190751445,51.329479768786115
-24656,60.578034682080926,47.630057803468205
-24640,62.42774566473989,48.5549132947977
-24624,65.20231213872833,51.329479768786115
-24608,59.653179190751445,48.5549132947977
-24592,62.42774566473989,45.78034682080924
-24576,66.12716763005781,51.329479768786115
-24560,64.27745664739885,43.930635838150295
-24544,61.50289017341041,48.5549132947977
-24528,62.42774566473989,49.47976878612718
-24512,62.42774566473989,48.5549132947977
-24496,62.42774566473989,47.630057803468205
-24480,56.878612716763,48.5549132947977
-24464,63.35260115606937,50.404624277456634
-24448,63.35260115606937,47.630057803468205
-24432,64.27745664739885,47.630057803468205
-24416,61.50289017341041,48.5549132947977
-24400,59.653179190751445,46.705202312138724
-24384,67.97687861271677,47.630057803468205
-24368,63.35260115606937,49.47976878612718
-24352,62.42774566473989,45.78034682080924
-24336,60.578034682080926,48.5549132947977
-24320,63.35260115606937,43.930635838150295
-24304,62.42774566473989,49.47976878612718
-24288,65.20231213872833,47.630057803468205
-24272,63.35260115606937,47.630057803468205
-24256,63.35260115606937,44.855491329479776
-24240,64.27745664739885,51.329479768786115
-24224,64.27745664739885,44.855491329479776
-24208,57.80346820809248,46.705202312138724
-24192,61.50289017341041,46.705202312138724
-24176,64.27745664739885,48.5549132947977
-24160,61.50289017341041,49.47976878612718
-24144,61.50289017341041,43.930635838150295
-24128,59.653179190751445,46.705202312138724
-24112,62.42774566473989,45.78034682080924
-24096,67.0520231213873,47.630057803468205
-24080,60.578034682080926,49.47976878612718
-24064,64.27745664739885,43.930635838150295
-24048,67.0520231213873,50.404624277456634
-24032,66.12716763005781,47.630057803468205
-24016,62.42774566473989,46.705202312138724
-24000,60.578034682080926,47.630057803468205
-23984,61.50289017341041,45.78034682080924
-23968,59.653179190751445,46.705202312138724
-23952,61.50289017341041,50.404624277456634
-23936,64.27745664739885,45.78034682080924
-23920,56.878612716763,43.930635838150295
-23904,60.578034682080926,44.855491329479776
-23888,64.27745664739885,47.630057803468205
-23872,62.42774566473989,46.705202312138724
-23856,61.50289017341041,47.630057803468205
-23840,61.50289017341041,43.930635838150295
-23824,61.50289017341041,49.47976878612718
-23808,60.578034682080926,46.705202312138724
-23792,59.653179190751445,44.855491329479776
-23776,64.27745664739885,45.78034682080924
-23760,57.80346820809248,46.705202312138724
-23744,60.578034682080926,48.5549132947977
-23728,60.578034682080926,47.630057803468205
-23712,59.653179190751445,43.00578034682081
-23696,62.42774566473989,50.404624277456634
-23680,60.578034682080926,43.930635838150295
-23664,59.653179190751445,45.78034682080924
-23648,60.578034682080926,48.5549132947977
-23632,58.72832369942196,46.705202312138724
-23616,65.20231213872833,45.78034682080924
-23600,59.653179190751445,45.78034682080924
-23584,61.50289017341041,45.78034682080924
-23568,57.80346820809248,48.5549132947977
-23552,62.42774566473989,46.705202312138724
-23536,60.578034682080926,47.630057803468205
-23520,62.42774566473989,43.00578034682081
-23504,58.72832369942196,43.930635838150295
-23488,58.72832369942196,45.78034682080924
-23472,63.35260115606937,42.08092485549133
-23456,66.12716763005781,45.78034682080924
-23440,60.578034682080926,43.00578034682081
-23424,61.50289017341041,42.08092485549133
-23408,60.578034682080926,42.08092485549133
-23392,62.42774566473989,45.78034682080924
-23376,61.50289017341041,43.00578034682081
-23360,63.35260115606937,44.855491329479776
-23344,61.50289017341041,43.00578034682081
-23328,64.27745664739885,45.78034682080924
-23312,62.42774566473989,42.08092485549133
-23296,64.27745664739885,43.00578034682081
-23280,65.20231213872833,43.00578034682081
-23264,60.578034682080926,40.23121387283237
-23248,59.653179190751445,43.930635838150295
-23232,65.20231213872833,44.855491329479776
-23216,66.12716763005781,43.00578034682081
-23200,60.578034682080926,47.630057803468205
-23184,57.80346820809248,42.08092485549133
-23168,62.42774566473989,43.00578034682081
-23152,62.42774566473989,43.00578034682081
-23136,61.50289017341041,47.630057803468205
-23120,63.35260115606937,44.855491329479776
-23104,64.27745664739885,42.08092485549133
-23088,57.80346820809248,42.08092485549133
-23072,61.50289017341041,43.930635838150295
-23056,60.578034682080926,44.855491329479776
-23040,61.50289017341041,46.705202312138724
-23024,57.80346820809248,43.00578034682081
-23008,60.578034682080926,43.930635838150295
-22992,62.42774566473989,43.930635838150295
-22976,65.20231213872833,44.855491329479776
-22960,59.653179190751445,50.404624277456634
-22944,59.653179190751445,41.15606936416185
-22928,60.578034682080926,45.78034682080924
-22912,60.578034682080926,42.08092485549133
-22896,60.578034682080926,42.08092485549133
-22880,60.578034682080926,43.930635838150295
-22864,57.80346820809248,44.855491329479776
-22848,61.50289017341041,43.00578034682081
-22832,60.578034682080926,44.855491329479776
-22816,60.578034682080926,45.78034682080924
-22800,60.578034682080926,43.930635838150295
-22784,59.653179190751445,42.08092485549133
-22768,61.50289017341041,41.15606936416185
-22752,59.653179190751445,40.23121387283237
-22736,64.27745664739885,40.23121387283237
-22720,61.50289017341041,44.855491329479776
-22704,63.35260115606937,44.855491329479776
-22688,59.653179190751445,43.00578034682081
-22672,61.50289017341041,43.00578034682081
-22656,60.578034682080926,41.15606936416185
-22640,57.80346820809248,44.855491329479776
-22624,61.50289017341041,42.08092485549133
-22608,60.578034682080926,45.78034682080924
-22592,62.42774566473989,44.855491329479776
-22576,61.50289017341041,43.00578034682081
-22560,60.578034682080926,44.855491329479776
-22544,62.42774566473989,38.38150289017341
-22528,59.653179190751445,42.08092485549133
-22512,56.878612716763,40.23121387283237
-22496,61.50289017341041,42.08092485549133
-22480,59.653179190751445,42.08092485549133
-22464,61.50289017341041,43.930635838150295
-22448,61.50289017341041,44.855491329479776
-22432,58.72832369942196,42.08092485549133
-22416,62.42774566473989,41.15606936416185
-22400,62.42774566473989,43.930635838150295
-22384,55.02890173410404,42.08092485549133
-22368,58.72832369942196,44.855491329479776
-22352,55.95375722543352,47.630057803468205
-22336,58.72832369942196,42.08092485549133
-22320,58.72832369942196,46.705202312138724
-22304,60.578034682080926,43.00578034682081
-22288,61.50289017341041,40.23121387283237
-22272,60.578034682080926,41.15606936416185
-22256,58.72832369942196,39.30635838150289
-22240,56.878612716763,41.15606936416185
-22224,61.50289017341041,42.08092485549133
-22208,60.578034682080926,40.23121387283237
-22192,59.653179190751445,35.606936416184965
-22176,58.72832369942196,41.15606936416185
-22160,61.50289017341041,42.08092485549133
-22144,60.578034682080926,41.15606936416185
-22128,58.72832369942196,39.30635838150289
-22112,59.653179190751445,43.00578034682081
-22096,58.72832369942196,42.08092485549133
-22080,58.72832369942196,40.23121387283237
-22064,57.80346820809248,39.30635838150289
-22048,56.878612716763,43.930635838150295
-22032,59.653179190751445,39.30635838150289
-22016,59.653179190751445,42.08092485549133
-22000,58.72832369942196,40.23121387283237
-21984,58.72832369942196,42.08092485549133
-21968,64.27745664739885,42.08092485549133
-21952,61.50289017341041,39.30635838150289
-21936,56.878612716763,39.30635838150289
-21920,59.653179190751445,43.930635838150295
-21904,60.578034682080926,40.23121387283237
-21888,57.80346820809248,43.930635838150295
-21872,60.578034682080926,40.23121387283237
-21856,57.80346820809248,39.30635838150289
-21840,59.653179190751445,40.23121387283237
-21824,56.878612716763,38.38150289017341
-21808,62.42774566473989,38.38150289017341
-21792,59.653179190751445,43.930635838150295
-21776,53.17919075144508,40.23121387283237
-21760,57.80346820809248,40.23121387283237
-21744,58.72832369942196,40.23121387283237
-21728,54.10404624277456,39.30635838150289
-21712,61.50289017341041,40.23121387283237
-21696,57.80346820809248,37.45664739884393
-21680,59.653179190751445,42.08092485549133
-21664,56.878612716763,40.23121387283237
-21648,58.72832369942196,39.30635838150289
-21632,58.72832369942196,39.30635838150289
-21616,55.02890173410404,41.15606936416185
-21600,55.95375722543352,43.930635838150295
-21584,56.878612716763,40.23121387283237
